	FP38	FP64	MP21	MP39	MP54	MP61	S.B10	VS05	VS08	VS21	VS26	VS36	FP69	MP70	VS31	MP16	VS16	FP52	MP72	S28	S33	S44	S55	S58	S65	S66	S68	S71	S26	S27	S45	S04	S67	S35	S54	H2O6	AS13	AS22	H2O17	AS.B5	AS12	AS15	AS28	AS25	AS14	AS30	AS16	AS27	VS.B2	H2O19	H2O18	AS17	H2O15	AS26	AS20	AS24	H2O16	VS.B1	AS23	AS29	AS21	AS08	MP60	AS09	AS07	VS02	S14	S39	S79	S73	S07	S36	S43	S47	S76	S05	S21	S23	S61	S13	S52	S12	H2O7	MP51	S75	S19	AS35	AS36	MP53	MP55	S.B14	S.B9	MP56	S.B13	FP.B1	MP57	MP77	H2O4	AS05	AS37	FP.B4	MP58	S.B11	S.B2	FP04	MP13	FP76	AS32	S.B12	FP26	AS.B3	H2O5	FP46	FP.B11	FP.B2	AS39	AS06	FP11	MP71	FP12	AS18	H2O20	FP49	AS10	FP68	FP70	FP73	H2O11	VS35	VS37	FP23	FP29	FP63	MP23	MP29	MP63	MP65	MP69	MP78	VS03	VS19	VS23	VS29	VS30	MP38	VS25	VS38	FP58	MP36	MP.B10	AS.B1	FP30	MP04	MP24	MP30	MP35	FP24	FP35	FP62	VS01	VS06	VS09	VS11	VS13	VS14	VS15	VS27	VS28	VS33	VS34	VS39	VS40	VS24	AS19	S29	S69	S38	MP62	MP.B1	S06	S15	S16	S18	S46	VS07	VS12	VS18	VS10	FP15	AS40	FP03	MP37	S11	S50	S63	S09	S56	S72	S59	S34	S51	S80	S20	S10	S24	S37	S78	S25	FP44	FP43	AS31	S.B6	S01	S02	S03	S08	S17	S31	S41	S42	S48	S49	S53	S57	S64	S70	S74	S77	S40	FP25	FP60	VS04	VS20	VS22	VS32	S60	S32	S30	MP75	FP67	MP.B7	MP80	FP54	MP43	FP47	MP50	FP66	FP56	FP55	FP72	MP44	MP05	MP48	MP15	AS03	MP08	FP57	MP79	AS04	AS11	FP.B10	FP27	MP67	S22	S.B4	S62	AS02	S.B5	MP73	FP80	MP12	FP14	MP18	FP34	VS.B4	AS.B4	H2O13	H2O8	AS33	MP46	MP74	MP45	MP64	VS17	MP03	FP61	MP68	MP49	MP41	AS01	FP75	MP.B8	MP09	AS.B2	FP05	FP07	FP39	FP45	FP51	H2O10	MP.B2	MP25	FP09	MP10	FP13	FP53	MP32	FP50	AS34	FP59	MP06	MP47	FP.B8	FP.B9	MP59	MP76	FP36	S.B8	MP11	MP22	FP79	FP33	FP71	S.B3	MP27	POS.control4	FP01	FP32	FP48	FP40	MP52	FP08	AS38	FP41	FP42	FP10	MP20	FP65	FP78	MP17	MP.B4	MP19	FP18	POS.control5	MP07	MP34	FP37	MP.B5	MP42	FP.B3	MP33	MP66	FP28	FP22	MP31	POS.control2	FP.B6	POS.control1	FP06	MP01	MP.B9	MP.B6	POS.control3	FP17	FP02	MP.B3	MP28	FP.B7
FP38	0.0	0.9411037983963884	0.9154498112730478	0.8676096324216773	0.9290419450367391	0.9517587094735048	0.9281729215210712	0.9223973255858241	0.8860945962212852	0.9963963482318654	0.9845514198853315	0.9763071591876797	0.9240689799054553	0.878863876304092	0.9351227737124739	0.8418876172285603	0.9935884132900755	0.9001568423651253	0.949506995355884	0.9990758100777496	1.0	1.0	0.9994062456772504	0.9993877367351136	0.9975065347856946	0.9993062587011977	1.0	0.9992909040236881	0.99838762593575	0.9996406145184438	1.0	0.9996765889455701	1.0	0.9991873770516929	1.0	0.9810094267538048	0.9558434285801667	0.9511303469447987	0.8957954180999999	0.9556416373636705	0.9446461238679276	0.9247418151439452	0.9524281920563107	0.9271862492694543	0.9395292128184731	0.9508929460834815	0.9528797177859357	0.9378888196697718	0.9101203804070412	0.8937195139567344	0.9069502120490545	0.9405891538168137	0.9298746400387476	0.9361278830384505	0.9368062430545819	0.9492545437488653	0.9299319151771455	0.8796698009101389	0.9466063139482739	0.9555511724572969	0.9585620476058724	0.9430135577929146	0.9644504013969021	0.9442817121408171	0.9266948959272054	0.9968244556466348	1.0	0.9975192759888112	0.9953898013159476	0.9991463033157425	0.9996049294755328	0.995079684971538	1.0	0.9983653530779437	0.9941532734991696	1.0	1.0	0.9997838610294901	1.0	1.0	0.9986541617467279	1.0	0.969086696489844	0.9812549780476255	0.9967586722308006	1.0	0.9565420243755665	0.9551119298517644	0.933760557568469	0.9473268361226586	0.9766138234511944	0.9354860196784666	0.9250370586278468	0.9590019880250733	0.896133786997493	0.9498223439711903	0.9023681544208652	0.9912353616549243	0.9078008933387787	0.9416633865725348	0.9018376128551746	0.9668551899289847	0.9494566543716045	0.9743587158060706	0.894128352714548	0.9197289620937805	0.9312478687133404	0.9273428575361992	0.9308029969095452	0.8822913554313031	0.9234333659326036	0.9690344775790922	0.86910299617549	0.8694095231317923	0.891855212421635	0.9228776445348053	0.9401105499175991	0.933191060772844	0.9709246803845425	0.9129609091528537	0.9422074652633836	0.946348889023347	0.9200342088429367	0.9240423521266772	0.8778815550553891	0.9519485721441701	0.8777404466223224	0.9411032788036561	0.9332928762729981	0.9960844712024651	0.9420168095043463	0.9575422976942937	0.9270617047319017	0.932803303349571	0.9649991849794133	0.8937244492441865	0.9119017874472619	0.9687396521824306	0.768929691661565	0.9894672745201883	0.9736799142940629	0.9540121902775509	0.9932766513000606	0.991604881872365	0.726856779304781	0.9111935962356936	0.9367587229919321	0.9613340803285326	0.9253615714572325	0.9077809453827212	0.9935022313816956	0.9735895701807201	0.8762581018187298	0.974250905410207	0.9511576672793349	0.8705680655943492	0.9389517082571587	0.84668781974307	0.9438696356318689	0.9748784266709002	0.969235815002972	0.989427252122882	0.9880385804278465	0.9969747580132627	0.9806739698099659	0.9620997221076778	1.0	0.9092826311462928	0.9967595738753255	0.9642943566090961	0.9958335789336302	0.9941020021791143	0.9952648573430111	0.9373278178328248	1.0	1.0	0.9994030422039761	0.9135375767752186	0.9669344059223223	0.9993105026237025	1.0	1.0	0.9990415390167677	0.9992238249023123	0.9992961868405736	0.9889836779410338	0.9983997641492709	0.9839747917921736	0.8599334437940711	0.9270231388093373	0.9158013950064153	0.8520834060327509	0.9995756808080879	1.0	0.9997122238389504	0.999768731038362	1.0	1.0	1.0	1.0	1.0	0.99891611075703	1.0	0.9996119108128414	1.0	1.0	0.9985864715622634	0.9992051915005313	0.8799895627444458	0.9434525553172423	0.9299669167243161	0.9563232638655353	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9984347617102837	0.9995153586195585	1.0	0.9997407097226275	1.0	1.0	0.9997155333281816	1.0	1.0	0.9989847418999908	0.8931966166718966	0.8763307724315091	0.9192307296412541	0.9956249353698198	0.8484297618276497	0.9846294091724658	1.0	1.0	1.0	0.9445494616797127	0.9632408446720615	0.9467637971416129	0.9202259523583596	0.8707102780834136	0.8753885070024928	0.9391483826052153	0.9013161889536405	0.9503210287471932	0.9115696835481101	0.9215825663202197	0.9284947141325055	0.7950869469471189	0.8412201388477103	0.9135643387708814	0.8735810899917718	0.9264288876338509	0.915253844252106	0.9501762815007069	0.8713695788906278	0.9269644899177556	0.941996884103029	0.9143422830154634	0.9686735052143658	0.91603682715041	1.0	0.9760213582628902	1.0	0.938915352497494	0.9017209582517686	0.8016198483639376	0.8591383104814959	0.8964922718080072	0.9153470712447513	0.9136458686104624	0.9121699010841385	0.8823654746036937	0.9135412075679796	0.9707899585593889	0.9925571729129863	0.9348106097413461	0.8344972907767112	0.8877820014209445	0.8437985759122658	0.9451576515800071	0.9977306866737149	0.9191474711650649	0.9342803102721146	0.9343916771300278	0.8780458021650955	0.9083683044634843	0.9351281415050601	0.8747131213382867	0.9004900411553299	0.8844915619243839	0.9421944544589625	0.898722296405057	0.8509276678456598	0.8383444973754048	0.8083667920185865	0.9382636598197818	0.8841791356430861	0.9193289878724592	0.8550207579556075	0.9170653581701086	0.8828956624891382	0.9431019334600768	0.919058193899544	0.8815269436153608	0.8908036882877937	0.9302676685780256	0.8557171844958	0.8696939735314302	0.8750469790079362	0.9623964318304283	0.8814639927594665	0.9023415376858419	0.9099649533390144	0.9275081612032866	0.9561460845173426	0.85843026712259	0.7356468343831818	0.8785010843171334	0.784909395683955	0.9316298058410104	0.9103113106797782	0.9749511829123625	0.9960251436685871	0.8387579447740469	0.9386460128908254	0.8922910333909203	0.8258930582541155	0.9079880399005307	0.9398831476722754	0.93596653661082	0.9298214534684545	0.9211682643231272	0.9218872864659324	0.9022839678996604	0.8914380850006094	0.741683513285797	0.9080359704937007	0.8610231681302525	0.9189448646796093	0.8388183991567109	1.0	0.8831786408082481	0.8966749938499128	0.8464577258148149	0.9401993591595651	0.841020608648098	0.899203118296099	0.7654357557488766	0.9101751972446889	0.8352734895742477	0.8546322559344043	0.915125184980986	1.0	0.8883663181076521	1.0	0.8667198440674516	0.867176833024029	0.8985744392651153	0.8976906274802507	1.0	0.900511229320231	0.8325541211183598	0.9150905042861314	0.8317137397314474	0.8992594384218383
FP64	0.9411037983963884	0.0	0.8231280558559012	0.9050004931545933	0.8521633755537074	0.8731632544602395	0.8724072817895021	0.6236792605933735	0.9363247641754838	0.6445862658015039	0.9687483345267055	0.9420185243936717	0.9077936805182901	0.8545920601146817	0.950838600081686	0.8565946044685211	0.6322182049000857	0.8833146339516216	0.8526779471520378	0.9724729840335818	0.9602658748423063	0.9584289732758419	0.9581726565796879	0.9553433499873472	0.9537623298401533	0.9641668249617215	0.9689051225188744	0.9575876521228276	0.9610733687361772	0.9629712071274221	0.9601602042661862	0.9626686432006816	0.9622095678326311	0.9588423981900988	0.9566546685761149	0.9696009838551136	0.9007836035228868	0.8946154983162113	0.9350744722779646	0.9695332733543912	0.8923621218276316	0.9163127359018873	0.9027344728988926	0.9110028718858122	0.9206667149410247	0.8295731819135936	0.9311094707788117	0.9011416901280316	0.8969920726501664	0.9630069335912541	0.9019121560347885	0.8676361245679056	0.9596842928384325	0.8727434040089393	0.9015907886175384	0.9100895531016532	0.9571420342297622	0.9060605363862259	0.9059704792741302	0.9302810347612129	0.865371684919989	0.9395161793522455	0.950958193291546	0.9496143165520856	0.9230407395001575	0.966024435659901	0.9588231603058471	0.9565244939131264	0.9470415398413579	0.9589251375154493	0.9559125230741451	0.9507814584232329	0.9548411966834787	0.9517291848415443	0.9424589154099703	0.9618480566717127	0.9554611122406571	0.962441776504752	0.9555034596783645	0.9630635634709918	0.9557816796090846	0.9539934107554412	0.9286873937821502	0.9306212826377946	0.9460404368961083	0.9637162523556899	0.8523390817882907	0.8441302371932923	0.8418709358140847	0.8486282774509678	0.9525668264658629	0.8845004777176967	0.8183293293298612	0.8783837962669054	0.9447462001596235	0.8560702950901014	0.8862644427172474	0.9777379124317301	0.9116582367447111	0.8764746120458164	0.912789220187251	0.9052131145158704	0.8985885962771316	0.9165937934548222	0.8686352411367764	0.8870877472341951	0.8788086993318867	0.8737037156298009	0.9307970492816544	0.8917605440218432	0.8968215130588022	0.9261486161570873	0.8356291910010484	0.9261858045297078	0.8837682699088653	0.8620821388180382	0.9401134476302594	0.8994046919329041	0.9286052648272805	0.8659980056829387	0.9269778562744758	0.8734033309113275	0.8747851654735679	0.9473242365442183	0.949230988173658	0.9024686826862146	0.8485446549892592	0.9510699273978306	0.6688921703199755	0.8757954236451161	0.9501160715593377	0.9212633544979248	0.963576403227312	0.9572007460099863	0.9645871175430697	0.879911709521831	0.8869740574951731	0.934963113546921	0.9200909973450789	0.9632547372819862	0.9691944054173205	0.9560034586197586	0.9639522336484869	0.5979186767884644	0.9276494695716736	0.9690358872467056	0.9821274778794138	0.9404041210125127	0.9097732145180639	0.9385767377786893	0.9844825460792976	0.915709269546218	0.9114223260501202	0.5929156728667605	0.9203748870379181	0.9294375647666483	0.6392242219500676	0.897351364853362	0.9035044725698854	0.980991638647123	0.6465609083305102	0.9798342581177387	0.9817327307926297	0.9647141347421173	0.9544873894505596	0.9677828173662083	0.7324782464377415	0.9868620062272245	0.9661126366521925	0.6979490361739374	0.9288378435303383	0.9700761842465007	0.622456800374607	0.9443939071701438	0.968041108767199	0.9664430475784069	0.9568697930020492	0.9369255923409593	0.9696404901327706	0.9536342145689515	0.9562146876817569	0.9613011123815633	0.9608780725290197	0.9523920980911149	0.6545033534436794	0.6808891408496107	0.7046574114418497	0.6536274415266592	0.9294169404125882	0.84668159796901	0.852990209652093	0.8901601710983102	0.9549628133872419	0.9583713031951501	0.9606184172651123	0.9562947049652308	0.9585884925168026	0.9563151185369793	0.9604602582465395	0.9595474616508728	0.9611569055370444	0.958728675248639	0.9602063890872395	0.9581146066470726	0.9529509150915553	0.9623368527008499	0.9450940463231388	0.955927186634925	0.9046962260949175	0.9037358442751089	0.9069206379852242	0.9138165298003946	0.9608971340191435	0.9593795288586631	0.9605060773751299	0.9600101607627286	0.9507564315517776	0.959549631692324	0.9608833476501388	0.9551787170249297	0.9591977968458982	0.9508479143101697	0.9610860466908769	0.9496486596959968	0.9606071365081602	0.957362708333701	0.9587804949374628	0.9585384402126057	0.961571137820954	0.9169047140532198	0.9067948323280314	0.6526073320251756	0.6468524424396422	0.971897323039265	0.5970144614670851	0.956119072126109	0.9574740423827427	0.9555579833664299	0.9125524529347078	0.8869725908026148	0.9351592211410676	0.904228768514316	0.8926622970227334	0.8562381849134896	0.8863034609456772	0.83590178350624	0.9043024941230968	0.9209788629788556	0.9306939030788689	0.8917133591579534	0.866048338214255	0.9008610095135129	0.8926841586057528	0.8932959899984387	0.9235827159180271	0.915410281727685	0.9193916623681463	0.8944728746472104	0.9311651862523888	0.9055157944831518	0.9165049329069768	0.909150620283288	0.9177777317782245	0.957484137937817	0.9378024744163477	0.957511624841117	0.9273426128172133	0.9450681736781282	0.9205223003448544	0.8808465564860705	0.9489933313325185	0.933118568169611	0.8962951137451974	0.8928045145264519	0.9249711527894795	0.9366651090825824	0.9825126675430588	0.9847712981785972	0.8709376453734451	0.8570240171727276	0.9053328509833595	0.7363624345695775	0.6322952826390742	0.6107281665408183	0.9147221184594441	0.8828114653888274	0.9620229590477803	0.889815311144907	0.9291414763273532	0.859679513954683	0.893546248730305	0.9239227143434046	0.9254152804477581	0.9355996667083267	0.8926860622010728	0.8936256619825199	0.920068991680829	0.8993812438191461	0.9172768253248206	0.9722387181598665	0.89601481077192	0.9450963818521462	0.8828043112961189	0.8979183662329964	0.9101368430302269	0.9137149729607342	0.9224742004546244	0.9089166305126225	0.8628033223979764	0.91374356920465	0.8764820524339219	0.9210453306383817	0.9851489299309126	0.9530549574311167	0.9182544505136193	0.8475036726834361	0.9237523048254107	0.9233890552568206	0.9055056144195771	0.9194541898258242	0.9051112954632049	0.8761943215872436	0.8934834126445376	0.9354055163783356	0.9654466475974685	0.9844746918173618	0.9159270730056412	0.9374139426568244	0.9109797865181468	0.917561040477236	0.848271474172266	0.9098612818236143	0.8762899383287912	0.9037570027290514	0.8867434324131128	0.8705331244169769	0.9359267159219091	0.8634322669584193	0.8863358733934588	0.8585109313112366	0.9584344355356476	0.9049445586816576	0.9084716089962414	0.9992512736271819	0.9333490463277869	0.9267299326877766	0.9263492286811145	0.9450392501523669	0.9246101380973264	0.9501440694507329	0.9199710107793869	0.9025891728418711	0.932591887037942	0.9778289543188899	0.8949334562843927	1.0	0.9305520571649096	1.0	0.8759796029957736	0.8943080339998338	0.940750320333768	0.9643085351929145	0.9967149115617409	0.871332667928623	0.8998947959519993	0.9712153689891501	0.92970708873353	0.9712814030590167
MP21	0.9154498112730478	0.8231280558559012	0.0	0.8458815471348455	0.8872256219923871	0.8285276169693939	0.9031252794617419	0.8767852468717425	0.8876058356809324	0.9090911398752124	0.9315651209127108	0.920659798625131	0.8060783417888558	0.8028765805010322	0.9064548166814874	0.8235379120049604	0.8972527671917981	0.8695065150846735	0.8890518491998979	0.9907901293661546	0.9904530804146452	0.9888019458591246	0.9882722680868208	0.9859180377078768	0.9841740140356672	0.9914429827944137	0.9911146765256145	0.9904875680926601	0.9888782750095282	0.991283970756146	0.9913735739429049	0.9921354758655072	0.989210875409212	0.9876597811077774	0.9907348760670388	0.9789856950532131	0.9465247866265014	0.9168081480053927	0.9328730697967726	0.9563616151451443	0.9227601403428867	0.9406752227474079	0.92543360575256	0.9366350967466424	0.9323503998345354	0.8797080207659084	0.949197467603443	0.9286118858426933	0.8854805033314578	0.9562241026078748	0.9079736604247824	0.9116602446436299	0.9338287054845533	0.9105377163801841	0.9106307879354498	0.9310837980832453	0.9556947360537799	0.9060098397257882	0.941832838880307	0.9465361704703588	0.9194931772946529	0.8559392150556021	0.9581315269882363	0.8714310281493515	0.8779411279459483	0.9282064765169098	0.9907307932951139	0.9851830571066946	0.9838454617934079	0.9895507507948377	0.9881042386159281	0.9796125542174945	0.9901717597680749	0.9867482309656117	0.9741071827675959	0.9900934948134895	0.9878308707657255	0.9907821446836115	0.9875760305499293	0.9908130491732444	0.9899766927090099	0.9909822422669234	0.9439081252081502	0.9661504623458333	0.9808567206534469	0.9891595303145625	0.8874881275220297	0.8758408056766478	0.8656445702736434	0.8922295581711142	0.9627474790228903	0.8976524935090403	0.9001644463152763	0.9272709728445488	0.9536790137352599	0.9129287098800768	0.8815076787926254	0.9846494228827235	0.8491534460195641	0.8676676501865812	0.9230363011494164	0.9442884488954386	0.9272200979925305	0.9572236610791551	0.8137861021658434	0.8917089149757412	0.9141053162757974	0.9045088459995254	0.9621843978886601	0.8998895410974255	0.8969792053698885	0.9141544852047806	0.8177094052749346	0.8903809402143369	0.881559661566409	0.8528005545948432	0.8605703578785338	0.9043324254866922	0.9526907923166819	0.8921445456803739	0.9369304653959319	0.9222148953588143	0.9030344815277083	0.8437526450430557	0.9220969908946206	0.8001925973018521	0.882696921889906	0.9499363588216889	0.8250012011488983	0.8637982411165209	0.8102497339541572	0.8850823409319463	0.9029363784775856	0.8978961764552775	0.8708401768297026	0.8690623225038496	0.8877916287276034	0.8533587001068097	0.8932615475311662	0.9608864234169093	0.9374697688980083	0.9733412268631216	0.9660098041485229	0.8781109345792316	0.8584908048827378	0.9542229954520349	0.9665573871845289	0.9434777881069419	0.9006933179668177	0.9266404427565424	0.7888581026744876	0.747010646856146	0.8131483971034902	0.8518969904700635	0.7624844196545026	0.8995620479983927	0.850867503134513	0.8917366546065226	0.9170307140575451	0.9786779392644971	0.9260449516662277	0.9725450500625032	0.983294547827333	0.9730060960076524	0.9585380826472597	0.9852252418772367	0.9223626682124715	0.9890916822874164	0.9746416473149968	0.8523983177394656	0.9227946998803946	0.9331736690639558	0.8897792734040062	0.9509254440135885	0.9907548609888988	0.9885537100856585	0.9882883096219092	0.9276451496319825	0.9623156952782617	0.985185812067307	0.9881444896583184	0.9897990492186962	0.9881242348980708	0.9869716902778469	0.8701476056849715	0.854421402729178	0.868092844654351	0.8827845571245273	0.9146064250328853	0.8546052662904429	0.8811200419799403	0.9104826376251258	0.9891262275779781	0.9896043989338609	0.9922632210659511	0.9918168568006672	0.9874720862326732	0.991208900613612	0.9863619472329764	0.9918755151165197	0.9922612506866693	0.9884789006906417	0.9918825152969164	0.9882398312319707	0.9875578181117771	0.9909429615793579	0.985006832173869	0.9876397524826852	0.8707124040016903	0.9428621967888479	0.9165215098755134	0.9518817124175672	0.987895405827259	0.9927476529678371	0.9926077306505203	0.9917104962814149	0.990995450300972	0.9883122265365298	0.9885511797097523	0.9901167524195005	0.9910258887941354	0.9894170827242537	0.991363804483441	0.9907170646409805	0.9900697503463556	0.9902682125153317	0.9927643932363873	0.9905706087581487	0.9905723841433528	0.9169600617081483	0.9230186733504441	0.9161006264181946	0.9216520846195142	0.970606951328204	0.9071542002446672	0.9917827226318434	0.9925570331692964	0.9901119475419508	0.8916459349749513	0.9125174371730402	0.9616642667413368	0.8833971871902395	0.9143806851696403	0.8868241228409046	0.9244071373794935	0.8836494265486048	0.882467766271894	0.9316094972926661	0.9047837053231259	0.9101392142834803	0.8302052472478196	0.8913400634383606	0.8994365007096253	0.8703006298634528	0.824317743539266	0.8629271535500956	0.9083554643347923	0.8935774322120635	0.886887044493717	0.919516538499543	0.8753023320863921	0.9155460514423671	0.8994463151310966	0.9898124681008267	0.9684903753494434	0.9903792817055541	0.9295375541482375	0.9578487628286457	0.9297624180347094	0.8886747084041152	0.9105111453801762	0.9317181072049789	0.8919264699839174	0.8465094133447328	0.9184577059934309	0.9450111411477722	0.9798851984759088	0.9804518564484042	0.8284754673938929	0.8413878635495405	0.9347528844578616	0.8397738978545808	0.8635324998471895	0.9152918560134622	0.9002136324523454	0.8465280270455738	0.9402042375623282	0.9189532214946955	0.9147616162356175	0.8852252655576651	0.8934919062285592	0.912592698571661	0.926471422394142	0.8458163062613077	0.8975440027837678	0.89732224864635	0.8957702615834583	0.9243226890941596	0.9411115633449283	0.9726520182044431	0.9034703879285964	0.9181297168407555	0.9073438583446356	0.8797981138845581	0.8297536477752994	0.875246278504486	0.9159529103553791	0.9389162364486606	0.8730610815095651	0.8988247223744609	0.851730716678203	0.9103767946676462	0.9624068555611871	0.9459064359410014	0.8654852233959665	0.8971906903727254	0.9269322859532227	0.9608322470119686	0.8608764625786028	0.8662544641996514	0.9079335072005316	0.8967711404161783	0.895346259190818	0.9543695932508719	0.9493610422211719	0.9836663933079899	0.8659181222657881	0.9393048600424516	0.875159829989946	0.9025646421409055	0.8773053110930874	0.8695142244068542	0.8941682881227513	0.9126859408415671	0.8831502874091302	0.8751290343192697	0.8577312290138651	0.8648996990803158	0.9135685063510336	0.8392085643577745	0.9009860079231252	0.8864977629654663	0.860873319816015	1.0	0.8659232813644197	0.9067095381465484	0.8997439650799159	0.8948731704032742	0.926495166787587	0.9524945930937223	0.8956781130301291	0.9255929771264048	0.9468669114895338	0.9659108327686043	0.8834554040116237	1.0	0.954813117839219	1.0	0.8560290745719517	0.8991790882271186	0.9506844514949971	0.9630190662088107	1.0	0.8699313404788748	0.8940817507298802	0.9775937113587588	0.934087848617002	0.9675597128416996
