	AS02	S01	S03	S.B6	S.B4	S.B13	S.B3	S02	S19	S04	S23	S18	S33	S11	S20	S10	S08	S26	S13	S14	S17	S09	S37	S38	S12	S16	S35	S41	S31	S34	S40	S05	S25	S39	S48	S73	S42	S43	S51	S57	S58	S63	S27	S32	S36	S44	S53	S54	S66	S71	S77	S47	S49	S50	S55	S72	S75	S76	S78	S80	S07	S21	S24	S29	S30	S52	S60	S64	S70	S79	S.B8	S06	S28	S46	S59	S65	S67	S69	S74	VS02	VS07	VS24	S.B10	S15	S45	S56	S61	VS16	FP52	MP54	FP38	VS36	VS05	VS08	S68	FP62	FP30	MP30	MP69	AS08	MP68	MP77	H2O6	AS27	H2O19	AS.B4	AS.B5	AS11	AS13	AS20	AS22	AS12	AS16	AS25	AS14	AS15	AS17	AS26	AS18	AS21	AS23	AS24	AS28	AS29	H2O17	AS30	H2O15	H2O16	H2O18	S.B2	VS.B1	VS.B2	VS.B4	VS35	AS19	FP.B11	FP34	MP74	VS38	FP53	MP63	MP51	AS06	AS34	MP60	AS37	MP72	FP71	FP32	MP59	FP46	VS11	AS01	FP23	H2O20	FP.B10	FP.B7	AS10	AS31	FP47	MP53	MP55	S.B11	MP15	MP42	MP56	FP04	FP09	MP13	MP18	MP43	MP52	MP58	MP76	S.B14	AS03	AS32	AS33	AS35	AS36	AS39	AS40	FP28	FP70	FP75	MP.B2	MP06	MP50	VS25	H2O7	AS.B1	FP58	MP29	FP61	MP.B7	FP69	S62	VS10	AS07	MP04	VS37	AS.B2	FP76	AS09	MP66	H2O5	AS05	FP.B4	FP72	MP45	MP48	AS.B3	FP.B2	FP05	FP11	FP12	FP13	FP29	FP49	FP51	FP65	FP78	MP44	MP75	S.B12	S.B9	FP.B1	FP64	MP.B8	MP61	H2O11	FP68	FP73	VS23	VS30	MP23	VS29	FP63	H2O4	MP36	VS19	VS31	MP57	VS03	MP65	MP78	MP38	FP55	MP71	MP21	VS06	VS14	VS09	VS15	VS26	VS33	VS39	VS27	VS34	FP36	MP62	MP.B1	VS12	VS18	VS40	FP15	MP37	FP03	FP43	MP41	FP40	FP50	FP44	FP39	FP25	VS20	FP60	VS04	VS22	VS32	MP03	VS13	VS17	S22	FP67	H2O8	MP09	MP80	MP49	MP20	MP.B10	FP56	FP22	FP48	FP33	FP66	MP67	MP73	FP54	MP16	FP.B8	VS01	AS04	FP57	MP64	AS38	MP79	MP47	MP31	MP34	S.B5	FP35	FP80	MP39	FP.B6	MP12	FP14	VS21	MP24	FP41	H2O13	MP70	FP27	FP79	MP46	FP24	MP10	FP42	FP.B3	FP10	MP33	MP35	FP06	H2O10	MP.B9	FP.B9	FP45	FP18	FP37	FP59	MP.B4	MP.B5	MP19	MP22	MP27	POS.control4	MP08	POS.control1	POS.control2	POS.control3	POS.control5	FP08	FP26	MP01	MP32	MP05	FP07	FP17	MP17	MP07	MP25	FP02	MP11	VS28	FP01	MP.B6	MP.B3	MP28
AS02	0.0	0.8054260100088433	0.8541255753870612	0.6619493188944221	0.6700513720733376	0.5949239467686547	0.7197052325360387	0.8234845749203958	0.8414159705248678	0.8824517381372282	0.8474605233088389	0.8359192916064401	0.8453731269510596	0.8400094807375461	0.8126806763333237	0.8143945497112492	0.8302448894902004	0.866824402066096	0.8301977140072982	0.8247688345740654	0.8364019362303081	0.8132484027040565	0.8088416737447184	0.8447894184823499	0.8327745198491421	0.8416378978911903	0.8593099121630808	0.8045034933119818	0.848940892180879	0.8219938196095161	0.8520145376126933	0.8416065858374043	0.8446616967469944	0.8309965503987885	0.8307152726559863	0.8412820528794565	0.8500997941637756	0.8386957757887212	0.848691255105738	0.8278873070932247	0.8428791360995137	0.8565101448834953	0.8681352627486425	0.8411236919218305	0.8213806296197659	0.847739221534995	0.8329266098644159	0.8092568662781492	0.8578864968723585	0.8355339630481602	0.8234634627798564	0.7933189379134411	0.7946925491901529	0.8142164947617099	0.8382469402379068	0.8234114031439477	0.7748201955195659	0.8060970074100795	0.821182221443843	0.8348226586497319	0.841928679109369	0.8053139059724224	0.8157999459289016	0.8181570688235911	0.824362611383888	0.845659898885257	0.834193191786024	0.8358132523537078	0.8105662100470932	0.8138078378162306	0.6315815425047124	0.8186051749797743	0.85855227577711	0.8129323727534389	0.8394621203757763	0.8483155574966288	0.8343827329708471	0.7922557428468959	0.8438794559429871	0.8751638033661118	0.804917047575697	0.8014110915599895	0.7502229984841673	0.7863296035840731	0.8261262964250635	0.8408279706462607	0.8447636650923198	0.8061099776194919	0.7599107032713055	0.7025649124500479	0.8512600518032191	0.7532677075218631	0.7944596426963859	0.8037134845932458	0.810062893498213	0.7164693335943142	0.8543725296077117	0.834418845919613	0.8134256003261234	0.7633042769458505	0.7764357332510408	0.7196907687196203	0.8374141742149452	0.7888337843198309	0.7666662590839987	0.7656109904709139	0.8323602899644574	0.7334655326634292	0.707684203884384	0.7403684939237436	0.7432749378008792	0.7162822980688334	0.7900058935563347	0.7071402304833134	0.7072060295616953	0.7320279490461943	0.6801163182799348	0.7253712332585764	0.7765143097126297	0.6984692170075981	0.6961956492501582	0.767184266328296	0.757719174715825	0.7554771265580321	0.7590728082342043	0.7119915600752433	0.7068496661007733	0.7806078631738593	0.6922796539262634	0.6879445670545676	0.7233504891311264	0.7688749767645386	0.7501884672208512	0.7786102038973578	0.7195960486286348	0.6617594576397567	0.7766199019996282	0.7431454844969811	0.8105312366162235	0.8329838726157401	0.7003109424023863	0.8796135974122029	0.7294373418922196	0.6665490792691677	0.823711428105316	0.7126312314948442	0.7487798490245394	0.7511795175014073	0.8283423457330161	0.7664764493231163	0.7078203954087618	0.8669003732344047	0.6740099003163093	0.8113214342872961	0.7171548554698892	0.8150186066619404	0.9066528435465643	0.7233020493579942	0.6685732047721715	0.750232533341787	0.6894709664133641	0.7239943344976167	0.8702272306309726	0.8041196148894129	0.8125059140174561	0.6859988681448907	0.7838228270788026	0.7373831787738832	0.71317736017224	0.75146160698706	0.7938385442306888	0.6321034162991821	0.8321660027958937	0.7376658820153927	0.797342733007245	0.7587200607878166	0.7163285998219366	0.7436833542122251	0.6913393886345918	0.6469841594611085	0.7397700367691542	0.6609331671152641	0.9025281198922164	0.7814965919230952	0.7605933317979408	0.754721924125637	0.7392210658556189	0.7680031455334029	0.8302801411722867	0.7959530002676019	0.8217784122636242	0.8127600784290747	0.7794356805873344	0.8318395662227893	0.7974259347944418	0.7111372336348363	0.8102886848660293	0.7987134583900106	0.7328343054668366	0.859102615961433	0.8277398203377955	0.7338427214941594	0.7145159146841406	0.7810470632959422	0.7376155490346583	0.7972882873085321	0.755939267496065	0.7483489505493952	0.8318657854725813	0.8067372746271829	0.7253658842136583	0.6963580429286098	0.7755269986954433	0.7860268468158012	0.7712736882790229	0.8106401573529984	0.77650523514237	0.7304683571123181	0.7478188453917709	0.8523136163761494	0.7761121795573521	0.802442942108369	0.7821433906825608	0.7699231547699545	0.8198838868439969	0.7641103180288997	0.8736549149410406	0.7331490033855936	0.7575125899532875	0.8175168826708048	0.7905393857331829	0.7981107831306458	0.7677703709667273	0.8228151626099818	0.8139408902224239	0.7615931972249947	0.7915532971772609	0.7704908390195881	0.8930807093071212	0.7714133230499756	0.8245886937815954	0.8327282413823034	0.7179781387913149	0.8342180509566673	0.7418039922744051	0.8137016220214756	0.7517652299640181	0.8348430684828154	0.8467000440979847	0.8120863530615241	0.8437932139363891	0.8567743099801703	0.8578140865698572	0.8530663754821614	0.8273776208085117	0.8884925106521406	0.7440497175839287	0.8691597635884674	0.7860366514234828	0.7378235232501282	0.8481985918935907	0.8381979664709798	0.7440401357414421	0.8038523909954968	0.8575613951019666	0.6928262303803272	0.8488681430191607	0.6970666241930206	0.8075134905743022	0.7413073341193448	0.855155418047389	0.8315167245498389	0.7275899786447211	0.7439704338478494	0.7300946430257932	0.8327087719625124	0.8065503834702127	0.802447812263777	0.8093539431058372	0.7907326355354665	0.8134364072643109	0.8375200384442973	0.8149572897781724	0.7843253597061125	0.7712357743313021	0.8439528538321449	0.8446593991853404	0.7476728733897925	0.7958472856230762	0.7439253146186671	0.7709273366681006	0.7580840084031265	0.894618930636768	0.7067499651769316	0.7880366096285225	0.8114823044633714	0.7492716562603426	0.7210647544099366	0.7923212044775991	0.7162506218210426	0.8727845795278903	0.8775475569203367	0.7709849948639601	0.7904472036758554	0.7342201532103063	0.6441416777760465	0.7376736114243037	0.7564929975077653	0.7427113109787542	0.7718110605501884	0.6933498240114342	0.755523544226513	0.804237580910506	0.7272588934459091	0.7805994969566245	0.8333876217265614	0.6739428617608781	0.834599406149591	0.7919909679768891	0.8215673064275948	0.862547879959117	0.7858188959652386	0.7609257955752845	0.8232866332051161	0.7449961502641382	0.8122536749754559	0.7722582664916317	0.7707665680007855	0.8592574267736199	0.7692504299828007	0.7765825071079145	0.8537711239599796	0.7915274880824436	0.8072258427973318	0.8510851499458028	0.9023489645415762	0.8140328325946959	0.8635582559510984	0.8134342110933142	0.7140458478835341	0.851157252649649	0.7856327405848144	0.7952694123667006	0.7751267901877905	0.8074307565357219	0.8623305919791214	0.7626675071535824	0.9298766773703643	0.9242043813707616	0.886156320713043	0.9094967431014579	0.7944409294846304	0.8398941503413102	0.7980984619119224	0.8085846673131059	0.8097732669288246	0.7388594256724214	0.8603381678691362	0.8147409879518717	0.8308428194294182	0.7581940390619497	0.7990380916804131	0.7681894478256234	0.9192810366201484	0.7469765287469297	0.8256156372331133	0.8540753267307158	0.8600239783776027
S01	0.8054260100088433	0.0	0.5802053837500999	0.7618594522939421	0.6598201249231892	0.7710171360567583	0.8958028306073345	0.5152295082597473	0.6072010692066293	0.61782238026371	0.596593012156544	0.5711297078329747	0.5839875708362783	0.5678309958796576	0.5016875685069705	0.5214951771232652	0.5524149543256068	0.6094283292635199	0.5071833754058137	0.5204458323128625	0.5146692147799079	0.5174381783628031	0.517491006266886	0.554212076184062	0.5511993120950386	0.5861469366875134	0.5950748105027648	0.3353885279281906	0.5761257478198191	0.547464955905511	0.581030096588426	0.5740004795681006	0.5364913362604804	0.6138441271223058	0.5181328392545275	0.5810638356225435	0.533734305890371	0.5622307835975883	0.5488258595634181	0.5302021572834879	0.5637185997026717	0.621204391558358	0.624298961516174	0.5445443224185986	0.6107343589843237	0.5800394890469742	0.49555111982139366	0.532488952122831	0.6280130889380804	0.5752788888238429	0.5337391929076538	0.49113002496478675	0.492737354761447	0.4673157306340937	0.5676860608770313	0.5624997977815958	0.6022435713218681	0.6239802205753672	0.5463180463429906	0.5691529358624111	0.5361478354399447	0.5624645213121338	0.5444637498609382	0.5512334575937838	0.4863478707263724	0.5421175583812037	0.5316507554174115	0.5613314045610478	0.47034689910787586	0.6190925763755388	0.7780000596468621	0.5454728991739027	0.6429154963356556	0.529725869027517	0.5874917902764383	0.5342823143781509	0.5867167852486312	0.5637799418121779	0.5622199351616084	0.9041969692869388	0.8694433731743381	0.8655083757079097	0.8928277239658318	0.549774467966942	0.5798524937842819	0.5942202877571097	0.5634342360037481	0.9063740963798086	0.9105081748258983	0.8217975533534344	0.9588408966419392	0.9140604012137368	0.8854904958074509	0.8633372210754814	0.6290697416654145	0.7835111503315739	0.9261278760632468	0.909521678643233	0.8816974900294722	0.9083628247032969	0.9334368314562571	0.8816020414131546	0.9059839183309503	0.9207087838611243	0.9092048087683021	0.9173642963813715	0.9409036743621358	0.9034726774573576	0.8644300486208044	0.8989820393276098	0.8766555012204195	0.8992129851987675	0.895362097606968	0.9132450666959238	0.895053112097413	0.8944107227148336	0.8902265340749737	0.9079040273152783	0.9172507842581155	0.8585311223847986	0.9199135727217594	0.877072909879006	0.9091282935707313	0.8918345946716659	0.9570354096242103	0.8881955334765622	0.9162683461170191	0.968066803555055	0.9358405285611373	0.6826972738282016	0.94012054305615	0.9562647339250049	0.9689617359823776	0.8836094368430477	0.9179850152468303	0.901037534073399	0.9052057981709519	0.9113133578697541	0.9024132575319663	0.9059801818571802	0.8975300532187995	0.9040228109110318	0.9212871096973481	0.8173967532309504	0.9012007631674092	0.8333276477349733	0.8004143743615729	0.9144547974070246	0.9166816752669437	0.8819903941238927	0.8735725999550992	0.9187688006998865	0.8736636460225489	0.9093505362922306	0.859749529544203	0.9176346492813466	0.9622591535945889	0.9280985179243341	0.8563220786149235	0.9086254855939467	0.8280420840869256	0.8826183586691414	0.9594777017041685	0.941246195121507	0.943124517862368	0.8406587651545138	0.8305635740027333	0.9236288160076533	0.8592486150683494	0.9011225940307315	0.9358837675724712	0.890565643045842	0.9099304610502201	0.8923298099670631	0.8691150760573106	0.9066228318220347	0.8298940957717498	0.8522644270455512	0.7924296063582866	0.7768775101958534	0.8743310144029317	0.8501793694581863	0.9799415001662468	0.8938329750086564	0.9330671526519185	0.8989475554324703	0.9004135134770805	0.8719848125686859	0.8851366370902913	0.8997416468273	0.8864836957792215	0.927997489153125	0.8981645007754275	0.9136077071708311	0.9068956176075779	0.8675179669574865	0.6306964732022249	0.8783101862728484	0.8820919769690825	0.9018020183542917	0.8905890231697846	0.9018719146507456	0.829655270827817	0.8953381016779652	0.9216856546141609	0.8680532096556312	0.910622077291593	0.9284118459955201	0.9186362887878499	0.9072763873833947	0.8816921179218579	0.8628652298221556	0.910543075258663	0.9219078932346965	0.924384307863972	0.9110163933064443	0.8697670968937249	0.8654198188063719	0.9169206796031173	0.9250525176502072	0.9109279651356983	0.9369458133049202	0.9095316765932631	0.8732998344544678	0.9185314372917225	0.8711394395398226	0.9568997263099512	0.862716528469766	0.9251715490738462	0.879945475472167	0.9219871981838472	0.9263180239756325	0.8987821137710273	0.8878058455546691	0.9014437485054079	0.9296644240236298	0.9137155388637708	0.9194179382059767	0.9084144692965397	0.946825918247356	0.9080012156834177	0.863475270648185	0.8019150833894355	0.8718127590830754	0.8623083269868486	0.9390479598609321	0.9071975826433953	0.9432119457275595	0.8912346769259792	0.8731177308110865	0.9448143132759331	0.9054384130442935	0.9311256916490375	0.9239916280840514	0.882654448569424	0.8856212825003003	0.8211537980366109	0.8939913678688762	0.8934414232294839	0.9349913588191854	0.9226775158231577	0.9175139375961798	0.8645446492603495	0.8701235889746152	0.8838780263993788	0.9027599704709959	0.9467071176053693	0.8908941377995503	0.9078378944287653	0.9184620909211341	0.9548887568798526	0.9660100125122365	0.876830362419105	0.9249319111517648	0.912552592614064	0.8958829315130369	0.9542470989198386	0.8895441608064535	0.9013988263758579	0.9419942160688837	0.9207134307358239	0.8669269991702557	0.9226694578647809	0.6504119978199903	0.8481097122428487	0.9016079964746593	0.9441304602363778	0.8963692789924433	0.9351239446207367	0.9036929172581449	0.9191126312417321	0.8954563767307452	0.9716572944225251	0.9203248205647448	0.9310756456706857	0.888850839600124	0.8985003571199216	0.8834269136899454	0.9357971049066214	0.920350389568654	0.9664338264312835	0.8752444437100753	0.8983744903744284	0.8921009105592377	0.8777400951559424	0.859658313878246	0.89887737116602	0.9436093856672729	0.9240343018607555	0.9461539134665533	0.9034115322272495	0.9091156493098612	0.9561324546003654	0.9256879469954467	0.9479756166516001	0.9401298517705451	0.8897403374983647	0.9043299091268273	0.9083278539860227	0.9081473366673481	0.9073882274567836	0.8470153162763424	0.8568834681138644	0.909732695715813	0.8968233435701394	0.9563501202234908	0.9147705879325025	0.9047545664292787	0.9757511176412292	0.9228894875795751	0.9150834450195418	0.9295813340005732	0.9257607992759118	0.9634709729504478	0.9702138318908201	0.9720522510365204	0.9446311394301103	0.969753617721197	0.9523531170198497	0.9099424360769696	0.9634356319147438	0.9117768566236711	0.9241819822847387	0.9411138909392409	0.9045168427997337	0.9331495247110604	0.8983853166167738	0.9682483714218386	0.96771994282101	0.9445585635251713	0.9388604610619309	0.8850089865703155	0.9443975164492626	0.9435991631977114	0.941966738017069	0.9293891067931423	0.9150874854412048	0.9455616063625665	0.9353929296408637	0.9207007827447775	0.9193424687879905	0.9109250575912439	0.9108887222674489	0.9659960288944125	0.9214142865571018	0.970234260205253	0.9706508118891914	0.9577907301776674
S03	0.8541255753870612	0.5802053837500999	0.0	0.810381023956892	0.722182993182513	0.8446124373081147	0.92916205697916	0.5393770334015302	0.6438838720660651	0.5641552773169747	0.5189042320306523	0.6024244558696392	0.5762095158056308	0.5660048831493651	0.5639323849479487	0.5680482135014902	0.5492261700887164	0.6028314823167378	0.5503384105640545	0.5709768177483745	0.5260102934772519	0.5496167390509997	0.559686083734328	0.527012582283706	0.5083878650181275	0.5908625984641762	0.5502738941481655	0.5595958549119533	0.5672928517431955	0.550419612835688	0.5223404756172245	0.6090901802024706	0.5534289238023347	0.6628476614451699	0.5230493795752733	0.5782890503191376	0.5157463078999839	0.42483853580306596	0.5472064328296131	0.5186529419315637	0.5920616750848042	0.5381518031445193	0.6050727311195174	0.5315429371970035	0.6550324956066427	0.5784889519249081	0.5416837738621706	0.5719588215621799	0.5923625177276821	0.5667269582956067	0.5361566432879082	0.5801934856126324	0.5616508708491473	0.5499403304576143	0.5833737804393634	0.5721252347889988	0.6456736480910321	0.673473330098048	0.5748175479629437	0.5212879258712376	0.5813053767934406	0.5929120089534428	0.5817001890070032	0.6534665209310988	0.5724231876041566	0.5154378296679042	0.5545111125573131	0.5639846459716913	0.5683799445140743	0.6914331994150487	0.8292696267430628	0.6086812202656462	0.6632709025580259	0.6182378858885982	0.6553636646830839	0.5641253942432494	0.5918857009573621	0.680268526588951	0.5678832898352044	0.9059443498582136	0.8862084181556695	0.8985437002739306	0.9329020508165893	0.623427162254629	0.6282960755035375	0.6403953087651055	0.5515183105821165	0.9182162971636932	0.9454094238042765	0.8766582226284736	0.9750916313814322	0.9451824022486631	0.9046639407035658	0.8788467028573542	0.6916850009781643	0.8497317316196817	0.9352026031533689	0.9264559238883792	0.899974639741856	0.9263750484441344	0.9469087425332233	0.9162461489068201	0.9337180902057729	0.9394078225828678	0.9415767110326332	0.9463219382662869	0.9493983083580296	0.9274492602963745	0.9092874763727561	0.9244898157411634	0.9026519600638372	0.9251404686190259	0.9264396369719532	0.9318882862008637	0.9144716275119567	0.9226147428659095	0.9190273608598559	0.930352254268933	0.940073751281053	0.9046419810513338	0.9322649985522237	0.9172632006032732	0.9350921805734601	0.9184877958701498	0.9567995228217181	0.913948470986659	0.9285187496861302	0.9715171735297209	0.9423589583916337	0.7397637034533453	0.943044732611557	0.9620703425845897	0.9671427254725348	0.8875035865670733	0.937914315531413	0.928474588808403	0.9391940183809525	0.9413807203811158	0.9117914083619554	0.9301092884018571	0.9341559004083091	0.9307563071121142	0.9266520987188215	0.8674380451083705	0.9326465677381394	0.8719767635931557	0.854553224466526	0.9420469034689246	0.9481402533348389	0.9076852884123577	0.9044535855060718	0.9295565396046558	0.9022180846110703	0.9299982699177867	0.8998270186461172	0.9495600409761613	0.9741538624102538	0.9371402639309944	0.8919930476858009	0.9393191350690544	0.8703902031926012	0.9096577798210527	0.9796074670657889	0.9524324603548728	0.9702939270971044	0.8762272075117421	0.8600186082719349	0.9450681047624566	0.8904103381511919	0.9312874471814675	0.9518232438576077	0.921433185941425	0.9270956533844552	0.9266186500000677	0.8812074230608757	0.9287277148634171	0.8970006887944479	0.8978591201821888	0.8391286301992352	0.8430029362728926	0.8940596882106535	0.890313250723997	0.9893359338769254	0.9205917223420264	0.9507115492131205	0.9282021563132121	0.9276783793018665	0.9045111744688679	0.8821178662639562	0.9248486844283859	0.9077178493419831	0.9527207162417783	0.917789762364411	0.9375895806542183	0.9275734798705954	0.8926271990000397	0.7171182389572515	0.8753596226420511	0.9001074494544266	0.9128734311186165	0.8918416600539315	0.9334765838057166	0.8809335110678854	0.9172990170011578	0.9498590342303587	0.8978809216268409	0.9326271576396413	0.9457199942593008	0.9570973502556108	0.9436867668111153	0.9140807005082975	0.9052812231327114	0.9393406801411385	0.9531624453084228	0.9382510878419926	0.9385585581436555	0.8919385608388801	0.8993074031564409	0.932745428649004	0.9505952083541521	0.9375643235990091	0.9604734755143215	0.9279055707267821	0.9143790128769367	0.9557066222331182	0.9081754675889655	0.9756553199925077	0.8985756218116998	0.9465322142985236	0.9152905947092285	0.9476987858378032	0.9482591709828782	0.920701017084154	0.9019929029419796	0.9196713523515203	0.9420311998710029	0.9323805744520459	0.9399913956641754	0.9201754338921503	0.961385943561064	0.9193122511309854	0.8740397902963345	0.8540839143260148	0.8873532120201055	0.9011569139144695	0.9543169011592092	0.9410947400511711	0.9651674897052855	0.9251383275372724	0.8984263349066478	0.950251756647984	0.9202436886001394	0.9383736236476314	0.9297964171752786	0.8915369259184132	0.8760630380613442	0.856536805435347	0.898809645777746	0.8992034737794881	0.9546422253811799	0.9406091863070425	0.9387390735519623	0.8817684347918948	0.8735654871304763	0.8843079015220789	0.9331998047029141	0.9723423799208588	0.9187791711317868	0.9371926356526955	0.9509126695606612	0.9723890925706755	0.9790795919311386	0.9001982267268938	0.9418280512982097	0.9297828258736917	0.9110548960154369	0.9595033591082424	0.9060722587467473	0.9265048791890413	0.9496002862572717	0.9536703597859402	0.8759934213852442	0.9331535780817383	0.7227070280638391	0.8770875689239049	0.9359639544752112	0.9618196583214469	0.9267877975837567	0.9594988004599855	0.938465360020629	0.952713789727544	0.9163900329052765	0.9832084477616483	0.9390555297117597	0.9494518843725697	0.9280999788770701	0.9218123640284529	0.9151495246816195	0.9578022923565329	0.9518186199815564	0.9766949693667761	0.8756916931887033	0.9216864147267977	0.9306392956470827	0.9026749658444301	0.8939524373989004	0.927593299254294	0.9581469881102199	0.9482142195106417	0.9598202440091856	0.9221701529797212	0.9312793637514793	0.9707780135305547	0.9377546801674927	0.9636265558707874	0.9563013290754458	0.91993353618369	0.9079850331887036	0.9204252701410761	0.9393080865254044	0.9137779659977345	0.8889183789256003	0.8918835428897727	0.9428167301276033	0.9255107919058236	0.9652169353611766	0.9309364651387715	0.9407586689434585	0.982111070414682	0.9495129248121831	0.9420065190411595	0.9508072730068002	0.9499904389659941	0.9746698334648795	0.98333048438147	0.9819412033622154	0.9659516669300067	0.9789681704337095	0.9664205540484909	0.9348502872886241	0.977672516424093	0.9385239687683877	0.9443052343660373	0.9512422537285427	0.9342126429089085	0.9399134536487409	0.9227689241633588	0.9730293865002317	0.9730661388380083	0.9567366621202986	0.9486268891914561	0.9245011674784411	0.9633313971721004	0.9493147082577834	0.9595216338291868	0.948715545986301	0.9431145270373925	0.9569928380641495	0.9504290695283465	0.9461685607758921	0.9485041966911795	0.94019570513245	0.930286357741856	0.9661765334291993	0.9451902994868857	0.9765142408246243	0.9780509372114845	0.9737549753332395
