	AS02	S.B13	S.B4	S.B6	S.B8	S01	S02	S03	S04	S05	S06	S07	S08	S09	S10	S11	S12	S13	S14	S16	S17	S18	S19	S20	S21	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S57	S58	S59	S60	S63	S64	S65	S66	S67	S69	S70	S71	S72	S73	S74	S75	S76	S77	S78	S79	S80	VS02	VS07	VS24	VS16	FP38	FP64	MP21	MP39	MP54	MP61	S.B10	VS05	VS08	VS21	VS26	VS36	FP69	MP70	VS31	MP16	FP52	MP72	S45	S68	H2O5	FP62	MP48	S15	S56	AS34	S61	MP55	AS25	MP51	H2O6	AS.B5	H2O7	AS22	AS23	AS27	AS29	AS07	AS21	AS08	AS30	MP60	AS36	AS09	AS26	AS28	AS24	AS.B2	AS04	AS11	AS37	FP.B11	FP42	S.B11	FP67	S.B2	MP56	AS35	MP58	H2O20	FP.B2	MP53	MP42	MP.B7	FP70	AS.B1	MP04	FP10	MP44	AS18	FP76	VS25	VS33	VS38	AS05	FP.B1	FP04	FP72	S.B14	S.B9	MP57	MP77	H2O18	H2O4	AS12	FP.B4	H2O17	MP13	AS13	AS32	S.B12	FP26	AS.B3	FP46	AS39	AS06	FP11	MP71	FP12	FP49	AS20	MP19	FP13	AS10	AS15	FP68	FP73	H2O11	VS35	VS37	FP23	FP29	FP63	MP23	MP29	MP63	MP69	VS03	VS23	VS29	VS30	MP65	MP78	VS19	MP38	FP58	MP36	FP24	MP24	MP50	MP64	VS04	VS06	VS10	VS12	VS17	VS18	VS20	VS27	VS32	VS34	MP45	FP33	MP.B10	FP30	MP30	MP35	FP35	VS01	VS09	VS11	VS13	VS14	VS15	VS28	VS39	VS40	AS19	MP80	MP62	MP.B1	FP09	FP75	MP75	AS16	FP43	MP47	MP49	FP56	AS40	FP03	MP37	AS31	MP41	FP32	FP71	MP32	S.B3	MP59	AS14	VS.B2	H2O19	AS17	H2O15	H2O16	VS.B1	FP44	FP25	FP60	VS22	S62	H2O8	FP47	FP66	FP34	FP65	MP09	FP54	MP43	AS33	S22	MP08	FP.B10	FP51	MP68	FP55	FP78	FP05	MP05	MP.B3	MP15	AS03	FP57	MP18	FP48	AS38	MP79	AS.B4	FP50	FP80	FP27	MP67	S.B5	MP73	MP74	FP59	FP36	MP76	MP12	FP61	MP25	FP14	MP52	VS.B4	H2O13	FP22	MP03	MP66	MP46	FP41	AS01	MP.B8	FP07	FP39	FP45	H2O10	MP.B2	MP10	FP53	FP15	MP22	MP31	MP06	MP27	MP33	FP.B8	FP.B9	MP07	MP11	FP79	MP28	FP.B6	FP17	FP01	POS.control4	FP08	FP40	FP06	MP.B4	MP20	MP17	FP18	POS.control5	MP34	FP37	MP.B6	MP.B5	FP.B3	POS.control3	MP.B9	POS.control1	POS.control2	FP28	MP01	FP.B7	FP02
AS02	0.0	0.7462477264579789	0.6828539855140975	0.6486733165458526	0.7334724088570994	0.7331699001037476	0.7156163099638717	0.6774320208805172	0.7128851178783686	0.7462504253019274	0.7841154532751751	0.726927184392483	0.7041245940327135	0.7201147514398074	0.7371534151312729	0.7526986101734939	0.704299907438201	0.7187794407481919	0.7330307839300002	0.7162889492275353	0.7032823873373657	0.7379407243843896	0.8057974136574424	0.7244365348465969	0.7493354547414733	0.7061119422444414	0.7498416468624542	0.7147275523675624	0.7351639131374298	0.7716768624863514	0.8339059396662801	0.8627683024631807	0.7183131261736057	0.6831856294943546	0.7260158836825925	0.7225866108808916	0.6969258708383314	0.7062638727299383	0.8040790398151385	0.696659147995287	0.6565169741177297	0.7729026050961696	0.7142842841707902	0.733859354648632	0.7065915005889251	0.6841149564114963	0.7045687310109309	0.7853012404285494	0.7189902861745876	0.6979091960458623	0.7250175532272146	0.7572796101775802	0.7759066763056085	0.7222399784963102	0.7159459556160843	0.7172169399335253	0.7210510364474421	0.7145583525696322	0.7181751865484023	0.8232106963037928	0.7238913662690059	0.7068932491694447	0.7631229481992106	0.7275626310508456	0.7471589383042461	0.7770804038338024	0.8768874949124057	0.730454018028977	0.6910814197875219	0.7520440795103955	0.7236095469842928	0.7237702393306045	0.6723607438647712	0.8065129717517281	0.6875233904601167	0.6270182977890445	0.752031984176329	0.701332106825752	0.9949112752712891	0.9759880076451405	0.9533720024851516	0.9710958451777438	0.9516216853212452	0.8861135967902212	0.9239836209299728	0.872928776919512	0.8449184503441501	0.9381886563713066	0.8530311240365341	0.9645573398491236	0.9283037506188516	0.9731936226693673	0.9730861379276089	0.995016548532414	0.9355334154219116	0.933174323986131	0.9674708501933027	0.8685536916069005	0.8453272885413169	0.8488254239544211	0.7470857204428667	0.8341781301682258	0.9580235476673729	0.8777547785620832	0.9153913293695619	0.7689018129585472	0.8362886018816087	0.7562033052998354	0.7597180091142812	0.824403281896433	0.8360309397031284	0.9508640804675078	0.978392052684116	0.9782944933629062	0.9359596368487185	0.8401963089841642	0.8584108125538817	0.9054255215722662	0.8799654934092879	0.7902825611949849	0.8369631739777486	0.8545426404144715	0.8215051007936904	0.9655534171959443	0.7810938504282233	0.8539993056333733	0.8815548320561786	0.8491586461752882	0.8679367072164816	0.8914546158495276	0.8984989008781425	0.8989954650471745	0.8107027222209379	0.8738549061653801	0.9534200873134576	0.9050277265115041	0.9468099806245083	0.7243430572516905	0.826033778452164	0.7746063553134354	0.959956421819069	0.8606518477392191	0.8748394894366052	0.8398655347605369	0.9310752632020576	0.9300469205941919	0.9515896868830497	0.9884387534712193	0.9733758961731653	0.9028698272387766	0.9287078804720256	0.917387248844624	0.8560101094097508	0.9883714387091671	0.9881337436776733	0.9822635588645234	0.8513343913813319	0.9431926408290496	0.8898141021415099	0.9118605707674617	0.9677372657226868	0.8747843848791359	0.8498648338075594	0.9085593895228548	0.9295924819384647	0.9912315335815196	0.9081264312660283	0.8919980139008918	0.9343868970259575	0.8725172133094363	0.8277734053372477	0.8464123739730681	0.9427430771260619	0.8934072328193607	0.873801951729766	0.8526045656724894	0.8115834994568857	0.8160363729013094	0.8752924981127114	0.9540910377728081	0.8890896024465933	0.9283187334954078	0.8915256155400233	0.8624327680042317	0.9137862676657881	0.8141476906507447	0.8830532011085078	0.9323537462999807	0.9326765741299808	0.952918243226524	0.9498188423240929	0.979040804452063	0.9602636888496924	0.8880626875633368	0.9628944120204553	0.926531404924461	0.9408627179359819	0.8988470692537419	0.9559804344116244	0.9838615227885147	0.9421346424052123	0.9947308013057533	0.9402174021806842	0.9271215015785124	0.9281542782585835	0.9635242763264905	0.9369693040344766	0.9783087184737138	0.9760720373662087	0.9515075414788636	0.9639422061522812	0.9008260867240419	0.8953186469075051	0.9905552317499321	0.9807848765279863	0.9793421667091642	0.9315822966004105	0.9913558381443891	0.9814987700964166	0.9714808094140953	0.9873448010553114	0.9346329124784579	0.965916681334208	0.933790339144477	0.8932863982063285	0.9384385769890143	0.9490937096371973	0.9705206368426562	0.9727314868571547	0.8664946526978985	0.9881492354574464	0.9685963327779573	0.9631416677540635	0.9822232662951016	0.9778867649617737	0.9822419031273567	0.9801595203950438	0.8743715776765095	0.9821449725551632	0.9535515584147797	0.9459936377452293	0.9620085633718897	0.9800121618403438	0.8907254671141995	0.8850643025359406	0.9149411061514193	0.9210286190330509	0.9405564709382908	0.9601528687250083	0.9167666885735841	0.9446910555927277	0.7960250257382396	0.8917528787294077	0.9187265088235953	0.8075475590670905	0.8742854282898096	0.8954201206154103	0.8736192102122194	0.9483285242368986	0.8596480311117688	0.9661904428558924	0.9298963387582851	0.8960266304604351	0.94306187512933	0.8543746923425928	0.9487228616591443	0.9456264246425212	0.9247310433427093	0.8396998919296649	0.9409703795633078	0.9022787336701579	0.9668224877774024	0.8582492347785085	0.99076712063889	0.8985253255193039	0.8979855146030199	0.8882810314072357	0.9301219512527601	0.9291066220251064	0.9115857820059348	0.9220986743231407	0.824306460544683	0.853641745682644	0.9348883097281678	0.9215396346003203	0.94205578356026	0.9373771233904062	0.9435869209464127	0.914253038177374	0.9063084869545333	0.9561034564993496	0.9649280330967995	0.9035281231254749	0.8118187196287454	0.9398340257343004	0.8716424906684861	0.9598434357087097	0.8185976098176002	0.8733850482424403	0.8799791971710997	0.9423617484193294	0.9376586909912327	0.9612931772995472	0.9687846871113693	0.801852440195222	0.8862709856620415	0.8931621841705119	0.8677930003588588	0.9716147974854565	0.8483067571750825	0.9689141060656349	0.9838843188322163	0.912551833494612	0.7916266316320142	0.8599515484235547	0.8884702439787803	0.9804046622900724	0.9832933789345782	0.9094351470775862	0.9279428510029942	0.9340787757218089	0.8207685401804129	0.7877032349477399	0.9232038007656134	0.8675237869602755	0.8691475988697654	0.9233168383565947	0.9485145001983782	0.9048883256014211	0.9222020753805124	0.9407429112419274	0.8928539947007607	0.9156139013950183	0.9343499359288203	0.8722368879257664	0.9845247605117999	0.91533673092265	0.971764747757463	0.9445308180443531	0.9327089081791666	0.8751051758656484	0.9175238005764738	0.9501639615486633	0.9156374076633242	0.9427418668310764	0.8953644538834575	0.9976967906628871	0.8841068139173293	0.9217640119542606	0.8822842231546463	0.9333883971345958	0.8636505711780875	0.9170224135769433	0.8882317845735536	0.9989567504105786	0.9422736843891254	0.9589615135504029	0.9490882066438763	0.9000240572013682	0.8951016398352822	0.9867689578431771	0.9270113234634441	1.0	1.0	0.9661767707190722	0.8680343719021527	0.9565056284819704	0.9065151954614235
S.B13	0.7462477264579789	0.0	0.7350055534548848	0.748484982519422	0.7117344295539572	0.783559759961045	0.7645704206859605	0.7682857307685719	0.7540377263421502	0.7901148257707781	0.7896505037930044	0.7822113082274064	0.7631494879219175	0.7857788499323588	0.7613856674338877	0.7624994681001656	0.7307808356744744	0.7719799103315818	0.7711192169505056	0.7944429942295276	0.760867021138989	0.7890273573050188	0.8289533534097107	0.7604801884267595	0.771888545317077	0.7610894823694329	0.7845995365998342	0.7718339713834758	0.7665279889391113	0.764544464122577	0.8147604537169896	0.8484682621204435	0.7483399263978051	0.769385494120815	0.7768665054789261	0.7572367890184039	0.7317929136699933	0.7673740061340061	0.8551516734550896	0.7746481488374464	0.7623147200681302	0.7803021417131443	0.7917875003583354	0.7824530257441682	0.7453583906072228	0.7640008286413453	0.7469120996545491	0.7743680298750852	0.7743033874258854	0.7624586716472639	0.7788326804739026	0.7752686884840947	0.775546794932213	0.7424184348656158	0.7613784071740155	0.7581834287777101	0.800805773577034	0.7748295557708987	0.7805749267307988	0.8377932878119313	0.7493745588003425	0.7576436498030111	0.7849510312322233	0.7708126451978591	0.774059176741492	0.7678520750478601	0.8635540859191131	0.7517653150378	0.7689255729787551	0.7924544981811132	0.7543011397977081	0.7534924849574642	0.7416065100556896	0.852008076822877	0.7652019025043357	0.737514609870348	0.7710309898757578	0.7734452593584502	0.9728942115802209	0.9878396031758	0.9661172475539369	0.9842644514918428	0.9550956540653974	0.8257068650817955	0.9189396435098397	0.8915078403901915	0.7676444242087724	0.9169048635497468	0.6839396324150404	0.9541520286932583	0.9210461544845512	0.9713852878909036	0.9848877760355367	0.9550614516628975	0.9076740953601786	0.9042786835933851	0.9690370241416159	0.8373032522854803	0.8780724208775059	0.8053574403884983	0.788440435610211	0.8097897732780459	0.9129381548176085	0.898461120984326	0.9003833339937	0.7885281285817818	0.8170986753357619	0.7565115245168391	0.7710316448548142	0.778288528765018	0.870417232439189	0.9325838000159214	0.978803806873179	0.9350367536476554	0.9169168236725163	0.8382009734164905	0.8662981260039392	0.8938798006917219	0.8677108004385362	0.8798670723343208	0.8260062428592848	0.9360318449867107	0.8148402860473438	0.9341507611142886	0.7725009302639266	0.9286511666300459	0.8145390936089038	0.8697424057372715	0.8748490329079496	0.9342902153184707	0.875205000081172	0.8419459069125631	0.7807536206330653	0.8563685114792482	0.9196395318991605	0.7538405523345745	0.9291940198916707	0.7394540791919231	0.7095932804581528	0.7929912109167637	0.9563468759366758	0.688943974530173	0.8239228003096037	0.7427507456377177	0.9001082407409695	0.936577513665724	0.9422489030997586	0.9890360689064696	0.9623939033965845	0.8671352634569999	0.8861579657139234	0.8991741617370258	0.7732626847140528	0.9862392182760195	0.9936334036868343	0.9873618844501475	0.8556111888779806	0.8759067929572438	0.8452164991844875	0.8745435761650033	0.8998567048756065	0.7497312668919138	0.8245100924460511	0.8524765033004285	0.8720445025676553	0.982444916986309	0.8846363645517593	0.8142759062965563	0.869196027303183	0.8616016402455278	0.800783265983064	0.7695085410346827	0.7777649831680221	0.8424102042860407	0.8518876588214256	0.825986994733968	0.797529658515612	0.9121472727186329	0.8593675742828396	0.942977196515205	0.862013885009714	0.8752670989713905	0.8483908966750736	0.7731759502827927	0.897784791865365	0.8687069161175106	0.8451566728918564	0.8780588794733122	0.8876477983595789	0.9485477419014607	0.9499532951212449	0.9815751935647248	0.9600515775040264	0.8696238607772385	0.9320005825271034	0.9503100359662596	0.9312026189217824	0.8381069230044744	0.9141176752766241	0.9873762562790316	0.958144009492888	0.9937036309151293	0.9405316888420926	0.8859458814262632	0.8916286436947435	0.9619388566901825	0.955906723273016	0.9629886025717047	0.931227402313269	0.9494551047448233	0.9700948790864053	0.8231881754560095	0.9151471320885426	0.9826301491706233	0.9947525419559907	0.9758628186069788	0.934266999352615	0.9906793943083043	0.9866103926831166	0.9715032595810568	0.9911358292149985	0.9529493215934352	0.9761401130069786	0.9056806548861633	0.8810573614853064	0.8962730661478079	0.9529829760878897	0.967981279305122	0.9502398914303106	0.8424845089125731	0.9950618395091948	0.9763301762721278	0.9660392989842425	0.9867181994983885	0.9750845864335357	0.9875811577052637	0.9885731735496277	0.8978490032001831	0.9898222583354488	0.9068730304970294	0.8871925378056019	0.9428928611723023	0.9767028048458514	0.8774832142092724	0.9033864933734597	0.9280931388209848	0.8802752437483337	0.9384493020595543	0.9032858581982899	0.9133929436492129	0.9444526140142318	0.7892549457736184	0.9067352520701937	0.9130990961981221	0.8668849851289482	0.8818920029965623	0.8633043478979805	0.8610860823722504	0.9483276429004677	0.9089541264996744	0.9639186461896758	0.8540201775446463	0.8670059293819552	0.9063605434745448	0.8349642630258761	0.9253741984087205	0.9224777747385408	0.8506429054362745	0.8592658591499212	0.9158462283885626	0.8256343781986423	0.9599778892302014	0.8665518776842766	0.9856755179869969	0.8668040219866094	0.8899389314657267	0.8598966700650353	0.8658516027447345	0.9308931233879205	0.9051504734553731	0.9074347270326565	0.8152916411108737	0.8646186558086736	0.9308598647347548	0.8754768159879251	0.9095267725167024	0.916356775609606	0.8934217249494286	0.8595099296770364	0.8576915325583216	0.9289091413637462	0.9684891279823902	0.8418052072422505	0.8795573542565712	0.9530305888632232	0.855789628545403	0.9723349542225959	0.8400894191202924	0.899640331945341	0.7826916952400951	0.9317410248382205	0.8823263984792014	0.9510736743065805	0.9575372417484077	0.8339513525264163	0.8817110389972447	0.8727915438333024	0.8567907901858677	0.9400636283980203	0.8047532375010007	0.9784621997120184	0.9749291699152353	0.9001281311242684	0.7754408037124443	0.8102836019923821	0.8486140039823843	0.9734558064051888	0.9603128950128795	0.9133361739906644	0.9048545736994988	0.9024464770570935	0.8111296051723588	0.7915862066877234	0.8758215218227545	0.8080037417971088	0.8952081920579883	0.845366946873436	0.9089200452296007	0.8870501512979387	0.9448057643468019	0.9162295715718735	0.8976680704344137	0.9068397102463542	0.9182923708240532	0.8839218353943417	0.9751716688044928	0.9210729141380883	0.963220710368663	0.8848654494279886	0.9078955698446618	0.8580784793976671	0.8809506963315171	0.9659518617144861	0.9076438653675469	0.9345255134775711	0.905691610159045	0.9967367569401906	0.8758513968421984	0.9395200874504569	0.900480223483083	0.897740565121742	0.8365504695700838	0.8725611700552833	0.8777859912389059	0.9989739495667982	0.9028651872034122	0.946831490908658	0.9071694800013572	0.8872385744036864	0.8916000211781205	0.9839851105882712	0.8978910530827259	1.0	1.0	0.9137025165812456	0.8673855839388154	0.9094516436840184	0.9108316554536044
S.B4	0.6828539855140975	0.7350055534548848	0.0	0.5081112644119306	0.6292979197759739	0.6474273642295166	0.5679574666812854	0.5626644587227168	0.6156388984361342	0.6275720682652034	0.6445732860319783	0.6371934224922906	0.5732053343220763	0.6095164727642778	0.6202715579124523	0.5838598924932671	0.5610845203610791	0.6070587447022465	0.6453469423002917	0.6432004534034774	0.6149219680356869	0.6343221471365121	0.6793760702323093	0.5679356817173526	0.612794930789747	0.610643906783832	0.6055305113162041	0.6015685437357474	0.6724853205598359	0.6316248785140202	0.7952608755506818	0.7293594319351532	0.6306593119528313	0.565550762069067	0.6182369743461655	0.5867507994250044	0.5851961722364348	0.5931117883923256	0.7672742687608164	0.599660326362629	0.5986351981811533	0.6017591778869409	0.48717553546599657	0.6495854958893889	0.5627286383867004	0.579945339577166	0.6093858131504157	0.6465974197251585	0.6325791983450464	0.5710606106348813	0.6179823533194165	0.6465881793175251	0.607307343175526	0.5725348849091741	0.6015458793350451	0.6234925636471031	0.6522320161097818	0.6236291748050091	0.6221976929016028	0.7036047454464613	0.5678051759435957	0.6012233927861934	0.6201998291214896	0.6087018719335615	0.6804331626337379	0.6373824677673654	0.7474306490978754	0.6440084527326708	0.5754379884898939	0.6420426724051028	0.5864276150307858	0.6127100231836019	0.552958751275217	0.7751695912503641	0.5787440152090783	0.5777309923812943	0.5976751512770362	0.4584459972152424	0.9688617971183777	0.9805191310737992	0.9462530452548973	0.9664733208604246	0.9753661876065125	0.9167676408252488	0.9697700046388618	0.9777929462377435	0.872180999783194	0.9787337043493796	0.8888482596344189	0.9892974129712326	0.9346182275536231	0.9749736399676638	0.9954464730006337	0.9941331630665382	0.9650050371012553	0.9220100800990857	0.9848271749825545	0.9526760521781849	0.9397502579600459	0.7979171459241353	0.6201170351860815	0.7848786498935598	0.959437757048959	0.8864849901250058	0.9291877660170137	0.6402120598769854	0.7152055231403674	0.8388510883456682	0.6202536828461673	0.8889555071412581	0.9642934097315509	0.9683592163120117	0.9867186516041611	0.9866797974937016	0.9672676729990743	0.9256122398281588	0.9662939785555603	0.9600983278109263	0.9665349306383966	0.9006065468753851	0.9094624800569432	0.9668222969592511	0.9395661528248095	0.9756057863186026	0.8867196555642392	0.962392418513758	0.9577644579355847	0.9575042531122692	0.9446579681230132	0.968366850879904	0.9322255962145091	0.9623257422805633	0.8816870191459022	0.9593662846336187	0.9610075511480735	0.9813064356173901	0.956682329083337	0.6097748840633069	0.8716092344698124	0.8312142020746296	0.9741811167206108	0.9171798032398207	0.9460634950251804	0.8831225303587739	0.9749468544476542	0.9762856488987074	0.9495381263398862	0.9843330450952803	0.975803218742207	0.9548571883695852	0.9509079452307544	0.9725860691593067	0.8616587501789682	0.9720503989614022	0.9978638003480236	0.9809391005100406	0.9321411711469182	0.9724845935855521	0.9072025436695736	0.9583779934953199	0.9772348155458573	0.8926167786637681	0.8488200504426009	0.9440601653343759	0.9755906444824383	0.9894466944378757	0.9568025127228177	0.9562788334310305	0.9728966568307501	0.8664357431913402	0.9159080206783146	0.910461921783894	0.9667762054270596	0.9559642667481606	0.9127516101479739	0.892755201556272	0.8759859392308468	0.9705368378405664	0.9498736028466549	0.981236597006865	0.9325170143682914	0.9637965128641115	0.9409428920813128	0.9281868510469687	0.9653064249235574	0.9812898049402708	0.9652717293749679	0.9465828604475626	0.9557744082210113	0.9779183256789349	0.9824396340338589	0.9914386480941002	0.9848688556219957	0.9497933883223889	0.9604189548861835	0.9915655835779371	0.9655378825494182	0.9548053686766161	0.9626007546317386	0.9952876977489648	0.9620753380327466	0.9742144663614452	0.9827081802501364	0.9278072615380606	0.974511479327174	0.9749286477444468	0.983147207870099	0.9823442456064858	0.9746239269535468	0.9622116242997563	0.9662518738684542	0.878580709423431	0.9185113286385748	0.997219517020249	0.9936750141611446	0.9797275653363502	0.9433978446313327	0.9906701880783827	0.9888129460598799	0.9546326983118155	0.9832838547867909	0.9707949494893218	0.9621472950456402	0.9718643581178295	0.9636911919531135	0.965608784630923	0.9839850854124675	0.9824369021573514	0.9717454337337094	0.9361934621021545	0.9991567539163667	0.9799003450208287	0.9649872403421887	0.9970972968961898	0.9911486152050685	0.9958687910745756	0.9779776879112784	0.8557029094651974	0.9981424836047141	0.9752318632036064	0.9606006648025527	0.973696588857801	0.9813254748078302	0.955595269115574	0.9762079725364702	0.9718668896223014	0.9632283517683138	0.9619300360766228	0.9504149166543946	0.9774765764122076	0.9793642855227106	0.884732269360812	0.9389395457222676	0.9659679754151754	0.9268648096553127	0.9324991220486977	0.9217161454973397	0.916125168681208	0.9574137572401104	0.8814357468562314	0.9575328632406601	0.9545929450797341	0.9750369886353113	0.9343685387844551	0.9486878248658104	0.96439168452759	0.9609238236732582	0.9550618927129133	0.890955635068186	0.9532333304483949	0.9673460479206023	0.9924822562888527	0.7558305985890591	0.9890812897724244	0.9660147972089446	0.9465066188946627	0.9655123143394417	0.9648422191090831	0.9527021260911026	0.9439149159293645	0.9742665865332245	0.877980938676863	0.7457651891054426	0.9727039434875717	0.9445821814722452	0.9488510423035174	0.9691888858734896	0.9713019719755361	0.9549632550263873	0.936486743166989	0.9924140038575655	0.9812485227510384	0.9486633975432281	0.9376045380026342	0.9814798852549683	0.9571630180804611	0.9658228471134079	0.8451970506678912	0.9713451543320666	0.9426385775803114	0.9764706271009547	0.9658927021653088	0.9812924151241637	0.9650326009079708	0.8251516510244381	0.8827403435880207	0.9573819397738684	0.8953637917236674	0.9956177060280851	0.9252785297730128	0.97896932073751	0.9867012363354983	0.9477915610149953	0.8118003200582453	0.9318563774731491	0.9609866985578416	0.989984135407407	0.991608933798491	0.9759536050617719	0.9392455197335616	0.938199793945115	0.9015143507742645	0.9095122602895206	0.9585224589664102	0.9161309317922907	0.9613422497488453	0.9345654346492996	0.9538282073764723	0.9006242882712958	0.9781069565622301	0.9630846403520107	0.9678468983058365	0.954930280660025	0.9669683576283737	0.9377822604028927	0.9894196266721212	0.9770008011216094	0.9858052297840922	0.9604081538975502	0.9684193647128295	0.9333057485949788	0.9546426623027037	0.9632697488662618	0.9709013272678789	0.9826301961708243	0.9754904425003584	0.9987781690128344	0.9359885824480396	0.9679995932237225	0.9513257852158656	0.9610769588124928	0.9504494585129841	0.95679922464776	0.9648955303126032	0.998507750380334	0.9505878715688734	0.9741582050732606	0.973100546471287	0.950205011515826	0.9704949183671477	0.9765246804862449	0.9723629593201917	1.0	1.0	0.9811818385576937	0.94808351993226	0.9722125527514566	0.9459155671950044
