	FP52	MP54	FP38	VS36	VS05	VS08	S28	S26	S04	S66	S67	S33	S44	S54	S55	S58	S65	S68	S71	S27	S45	S07	S29	S.B6	S02	S17	S25	S47	S48	S50	S59	S37	S77	S31	S69	S80	S06	FP62	S08	S09	S23	S35	S40	S36	S49	S63	S79	S13	S18	S19	S24	S30	S39	S53	S61	S76	S10	S14	H2O6	AS.B4	AS.B5	AS11	AS13	AS20	AS22	AS12	AS16	AS25	AS14	AS15	AS17	AS26	AS18	AS21	AS23	AS24	AS27	AS28	AS29	H2O17	AS30	H2O15	H2O16	H2O18	H2O19	MP69	S.B13	S.B2	VS.B1	VS.B2	VS.B4	VS35	AS19	FP.B11	FP34	MP74	VS38	FP53	AS.B1	MP04	AS03	AS09	MP60	S21	S43	AS37	S05	S12	S20	S.B4	S52	S11	S60	S64	S73	S51	S70	S75	FP46	VS11	S57	H2O7	MP29	FP70	AS01	AS07	FP04	FP23	VS37	AS.B2	MP16	FP73	FP42	FP64	FP65	FP67	FP80	H2O5	MP53	MP65	MP70	S.B11	VS31	AS40	VS12	MP77	FP61	FP58	MP51	MP59	MP75	AS35	AS05	AS31	FP.B4	FP72	H2O20	MP13	MP45	MP48	AS.B3	AS06	AS08	AS10	AS32	AS36	AS39	FP.B2	FP05	FP11	FP12	FP29	FP49	FP51	FP76	FP78	MP44	MP50	MP52	MP56	MP58	MP72	S.B10	S.B12	S.B14	S.B9	MP55	MP.B8	MP61	H2O11	FP68	FP69	VS23	MP23	VS25	VS29	VS30	H2O4	MP36	MP63	FP63	MP57	MP78	VS03	VS19	MP38	MP30	VS02	FP55	MP71	MP33	FP30	MP21	S42	VS09	VS14	VS26	VS39	MP62	MP.B1	VS07	VS18	VS34	VS40	VS33	FP15	MP37	FP03	S72	S16	S46	VS10	FP66	FP44	FP43	MP41	S15	S01	S38	S41	S56	S74	S78	S03	FP39	FP25	VS15	VS20	FP60	VS04	VS22	VS24	VS32	MP03	VS13	VS16	VS27	VS17	FP36	MP76	S32	H2O8	FP47	AS04	AS33	FP41	AS34	FP.B1	FP.B3	FP.B9	FP02	FP28	FP32	FP50	FP56	FP75	MP.B10	MP.B7	MP.B9	MP79	FP24	FP54	MP.B2	FP35	FP09	MP09	MP80	S34	MP49	S22	S62	FP22	FP48	MP66	FP33	MP67	MP73	FP.B10	FP.B8	FP57	AS02	AS38	S.B5	S.B8	MP47	MP68	MP12	FP14	MP18	VS21	MP24	FP.B6	H2O13	MP31	MP42	MP64	VS06	MP46	MP10	MP43	S.B3	FP10	MP35	MP15	MP08	MP32	FP27	FP45	FP71	FP59	POS.control5	MP06	MP05	FP07	MP22	FP17	MP17	MP07	VS01	MP27	POS.control4	FP01	MP11	FP06	FP40	MP20	MP34	VS28	MP.B4	MP19	MP01	FP79	FP13	FP18	FP26	POS.control3	MP.B3	MP25	FP08	MP39	MP.B6	H2O10	MP.B5	FP37	POS.control1	POS.control2	MP28	FP.B7
FP52	0.0	0.748523792882859	0.818716828230692	0.7577980735431458	0.8052007146971023	0.8608034888308974	0.9204641983650836	0.9412305346245581	0.9528079918279532	0.9509683699458599	0.9594397821327767	0.950568948569715	0.9407011286435959	0.9439862234650241	0.9431927297264708	0.9195622705550166	0.9418759664002034	0.9142251809118999	0.9297403667280243	0.9533969730415311	0.952591275462078	0.9266226449898546	0.9506645069789823	0.852645782704834	0.9540836898090841	0.9468249990062215	0.9471365630832661	0.9238576832604619	0.9516671345668736	0.9350139429211475	0.9451505826472921	0.9451458012300877	0.9515605300304567	0.9377045230432182	0.9411205189709428	0.9375649148224657	0.9254038656267396	0.8017366455904245	0.949437966148211	0.9522096598246029	0.9439635604472443	0.9569744540255569	0.9433853435768143	0.9186427944950752	0.9416888536822813	0.9325306719582177	0.9268033358927549	0.9479686396519011	0.9255670898574012	0.9484902410763164	0.9434883312146637	0.943760407063162	0.9216536181099995	0.9463647393616345	0.9395241088727486	0.9087446723278462	0.9336108179740298	0.9428471634057554	0.8391976793919615	0.7796310209460591	0.8821084039486701	0.7259129489292258	0.7380753794375696	0.7243465707232413	0.768230325550147	0.74237109654535	0.7756078784790968	0.7652882602240605	0.8026455372983715	0.7432670534323047	0.7109273628201445	0.7401082213170653	0.7228716229505492	0.7544920908818248	0.7711589020006745	0.749095732574595	0.7514030538955493	0.75905728838884	0.7828799513762896	0.8744059125363217	0.6997175792008719	0.8386877472727209	0.838310705092616	0.8313866040882943	0.7966045626160889	0.8060989438990891	0.7524124892889549	0.8737361442181478	0.8349430574012222	0.8024873305186492	0.8580384476859355	0.8340847672837591	0.7782563269776793	0.788596735106492	0.7768162844401538	0.7526922439203736	0.8663475308108939	0.7889960570136867	0.8784585147846736	0.8414564525907042	0.7870223134637777	0.7742861464402678	0.8340040056514244	0.945359650483542	0.9356566752217197	0.7232771748024016	0.9546765501315815	0.9414041527610197	0.9478415043446534	0.8534525424760323	0.9515184122594738	0.9279983593109106	0.9496581383206381	0.9546813330695415	0.9488614984246676	0.9454556851231174	0.9522576121504669	0.9287011790688663	0.7444174206257826	0.9500195853567602	0.9310939456276414	0.7929310004641672	0.8332428565914589	0.7854557118797117	0.6925984619902386	0.7863336937771772	0.8212970001178217	0.8408619250212784	0.876275019836251	0.766162659397954	0.7210900578041937	0.760296242542148	0.7819935052137063	0.7061496417931212	0.7169605847722846	0.8064372535026535	0.769987448141142	0.7953079690963554	0.7773267659509262	0.7680558452103564	0.7610962593332691	0.6976976180925327	0.88051527396003	0.7463995057103965	0.8090136356690099	0.7543835344408808	0.7407004208971646	0.7488358643155951	0.8686460775989417	0.7802541096763461	0.7262649040329575	0.7859322181733391	0.7480419438729786	0.7634056916863506	0.7280350175682314	0.7695050987209806	0.7553235222207739	0.8653700439913166	0.7899736270400863	0.7637226282751769	0.752171072881206	0.7958231612948319	0.8140629456687525	0.8142094132921966	0.7342283901223683	0.7713890347636367	0.7449031896778402	0.7573218538546111	0.7533279933779456	0.6878447451643745	0.722380991694282	0.7767673399441651	0.7752347415675118	0.8136292821804163	0.7197972754364439	0.7254458935636311	0.7548195843787232	0.7729939908094733	0.7533747032019985	0.7429350183106025	0.8124172722229475	0.7836966679871893	0.7343729489794228	0.7086572594373932	0.8576287993709396	0.663530813478213	0.775267977584635	0.7488780230395724	0.8234880459408593	0.7863660069153274	0.773520361381761	0.7489284109371219	0.885441471754771	0.8424549012462779	0.9117049978816503	0.8363471996570088	0.8261223079177	0.8927091428076104	0.7755298578401435	0.7346010149352105	0.8501638703574513	0.8076316333255488	0.6965186543382247	0.9038657103121269	0.8276577309449665	0.7655735841216204	0.832531769485547	0.9356283519260155	0.7768721915648911	0.8133923013043838	0.7060340762756673	0.8089533764725403	0.8022879829903036	0.9235283817267865	0.9126545317217165	0.8610189953629389	0.8585242175863572	0.8337709004371515	0.8211378279177572	0.8517902136854992	0.851824586438475	0.8764823514108171	0.8688122626868438	0.9186589930168063	0.9463100484188068	0.8437973693327224	0.6848680422264877	0.7164799031772942	0.9350172701190002	0.9473316192740986	0.9314303765176801	0.851613353472952	0.7280418577815856	0.8099714696658886	0.7751508800208653	0.7357400988139234	0.931138815514998	0.9235360462886586	0.945560863901685	0.9222969768557231	0.9418173380116512	0.9479113551574705	0.9301761453447107	0.9458341055070486	0.8027769570336789	0.756500447643161	0.9107773802280732	0.8626739398560461	0.8018011632512665	0.8252462205066127	0.7914826682854378	0.8479527064180596	0.7555093447632151	0.7368040343723039	0.8676498372274674	0.8041352729464488	0.9235635320651009	0.899833356016072	0.7496533224467338	0.7024643239547242	0.9288914487207934	0.8478567586781802	0.7154549018425258	0.7747020471622279	0.7463489912051395	0.7033723732407944	0.7409076154975174	0.78008859402496	0.8839636859934877	0.8686715749626494	0.7883877481587996	0.8195045040951631	0.8146463436946377	0.7927483063369047	0.7794991728021681	0.7405230807215428	0.7886213717404166	0.7387409659724662	0.775463467079911	0.7345051789542713	0.8309748629421878	0.6930687723249309	0.7026269576525632	0.7809423351993912	0.7543916466421253	0.7519469024537674	0.6524879142694338	0.9464601124117394	0.7025395220597103	0.9433047000305784	0.9515073705829208	0.7747916859318282	0.8124344234129777	0.7819704831806666	0.6829703170048604	0.7256579505272479	0.7763911719276961	0.680242529785291	0.8127592917995747	0.7494588406579066	0.767378927033668	0.722846069124591	0.8076302398681806	0.7975001719713048	0.7757250861445206	0.7801397642495173	0.7336181816153706	0.8330361780809503	0.7363457052505109	0.8409120515076544	0.8234153536289975	0.7039887997992376	0.8556209735628512	0.7312467621747816	0.7960911836952214	0.785618291782734	0.9333471833279503	0.7898121908899788	0.8394004435468467	0.8064439779460273	0.7985434017198185	0.7210104202526466	0.8235793389983498	0.8320628748630913	0.7554378732850181	0.8263743089089509	0.751765247467507	0.8062624792223105	0.691767098887603	0.719017386479915	0.9805938268713635	0.8197630991343106	0.7717876664521335	0.7424248295299851	0.7892919076061486	0.8583954286813347	0.825541966895256	0.7728163392596309	0.9219107986927932	0.8324667679059933	0.9456447077961856	0.7443837789418564	0.7811510199827446	0.800553997042724	0.7729388927160082	0.7585914253384184	0.7463441214176745	0.8985970874827628	0.7806181464153064	0.7940528010315788	0.7940068226014323	0.7004083213985661	0.8083959947251859	0.8293212109297055	0.8219502157878631	0.9651957326977747	0.8527063653300628	0.7883465458547907	0.7536345588353521	0.7856174417154969	0.9139950093283303	0.8947260612961273	0.8104345797955606	0.8478568246425389	0.9419116698398813	0.9471101664254703	0.8270028652477718	0.8517159527324666
MP54	0.748523792882859	0.0	0.8629024311850504	0.7115777986694475	0.8277610884838473	0.834799529054714	0.8698188790411892	0.9034035559098671	0.9210921303082864	0.9182097126497243	0.9163332962634745	0.9132929448477313	0.8987839627645018	0.9006350845683617	0.9052105152789317	0.8697836462636508	0.8993944879499092	0.8818181163356893	0.8639863321530947	0.9120614505235526	0.902796484797633	0.8669640767925485	0.9000008735362203	0.7568085862119907	0.9099042620739546	0.9092002507564546	0.9117267758698947	0.85956801300607	0.90959505793044	0.8894727828622395	0.8965761721155965	0.903593642226064	0.9121282929918549	0.8898395633491875	0.8875731196972728	0.8869349009434381	0.8781881923248965	0.7216972074587369	0.908707238482259	0.9025121470749844	0.9170364915934843	0.9175546001344611	0.8926315158088888	0.861614240658406	0.8867791231527727	0.9046311798420474	0.8754243478157593	0.9070113975509697	0.8761730090205986	0.910329320144578	0.8974159753018041	0.889001652225515	0.8682409689595874	0.9071977012069355	0.8837740307979336	0.8546607216999669	0.8888512550148073	0.8981270276211641	0.8322546408095797	0.751026344329127	0.8230511063551962	0.6868044731419483	0.704588801815264	0.7141872346915431	0.746167106692579	0.7559701145586446	0.7340340582637677	0.7418846682237735	0.7433692680921126	0.728947747342696	0.7423062615958899	0.7403810513640247	0.7680606244884918	0.6577215023149992	0.7593978353103606	0.6991803031975199	0.7325443233339177	0.7124861608797034	0.6939980245192029	0.7999683287993173	0.7265795103553839	0.8045694231712939	0.8143463902919125	0.796526880578248	0.7107872765323542	0.7777420600132343	0.6829999040534693	0.7760961913196334	0.7916981129716907	0.7895740073473132	0.8235540809395627	0.8044028127569817	0.7601444755021227	0.7736181425496316	0.7621603946824596	0.6877757654433194	0.8679681941053824	0.7569695269573323	0.8381352560944101	0.8170356498381767	0.7999879861812929	0.7810863990049524	0.7504301580718005	0.8939836276762875	0.8904459410420956	0.6564202848417897	0.9131462462654779	0.8991308676531352	0.8988384458837084	0.7808181114846723	0.913119533924908	0.8808167563353471	0.9071928158034546	0.9161872935899137	0.9086106204023519	0.9117087477848719	0.9085650904187835	0.8669847636071468	0.782962805361809	0.9115986617882592	0.8852517752549783	0.7350933072817175	0.8110816754452759	0.7633336096885901	0.6977711388817428	0.7760690117364422	0.7480269586690822	0.8321538754862685	0.8425762266846145	0.7488084857585011	0.7849102716522004	0.7247562944965893	0.7298388887102676	0.702621436301538	0.6954332325236232	0.7788807010334468	0.8001173880013794	0.7376732198700802	0.6703485614623126	0.7069899712358206	0.7487051353324263	0.8030793013997637	0.8627910016238267	0.6741915713504822	0.7998034015839416	0.7712620242017822	0.7482682529948866	0.7796452540487355	0.8005943843163664	0.7698282196702287	0.713499542884759	0.6963714582728084	0.803995630050776	0.722737423295468	0.6969001307158958	0.701917092614126	0.6998782896312346	0.7530547320282079	0.7232317866011276	0.7148644551096928	0.6957203045534037	0.7805555523272368	0.7901051169044035	0.7996075661326176	0.6752023978613558	0.624317718241522	0.6605201225590425	0.7721585728978133	0.758378564993911	0.7998891571147846	0.7522737421266873	0.7513081856704278	0.7578806467719987	0.7813250999659554	0.6640430475314748	0.7844414074244279	0.7591017565078434	0.6537903603008598	0.7305271567774243	0.6430734162497163	0.7730394301258143	0.6940232564990678	0.6934103414554738	0.7972803211192865	0.8135342466253892	0.7249539674567052	0.6616935562476669	0.7335569216576482	0.7393542773506704	0.80818513824244	0.829362628108302	0.7377492311502203	0.8546963441923497	0.8164981562700203	0.8802141238221015	0.8466394024073287	0.840037023264938	0.8306099025331721	0.7952747014822868	0.7513189741998586	0.8411910937851413	0.7272860098703556	0.7781079404829472	0.8769921563834847	0.8332781259955553	0.7797753649270791	0.8063296522309142	0.8903824819839172	0.819755473828205	0.7409346491903788	0.7756876346371544	0.8167424784631883	0.7897867587994469	0.8760942707918943	0.8927775241683376	0.8606828336000589	0.8511789028358843	0.8106755024280304	0.7721662454143647	0.81143296108868	0.8378705144598153	0.8676428009160271	0.8226763521553369	0.8784760330019337	0.9213733670502885	0.8064569129632667	0.7992568784197547	0.7290315857121765	0.8990921511798969	0.9089671472317987	0.8818635905686317	0.8369977473185782	0.7487414279345392	0.7753302626967438	0.7848494933256832	0.7329815508885102	0.8725291756359247	0.8709510500022524	0.9078511220980942	0.8766888955482965	0.8888733613176277	0.8924103494617998	0.8870015345421959	0.902140455511884	0.7833915059307576	0.7457540292872813	0.8770914651377213	0.8659560303560192	0.8074799946296479	0.8334556507585913	0.8069416549752177	0.8108267999827672	0.8208920393068442	0.761912974857075	0.8184914426768585	0.8027830278037427	0.8975152926647331	0.8875886274399027	0.7704202147184054	0.7101195908630733	0.8817826380220841	0.7884972214883121	0.6967092514809007	0.7599238691375886	0.6952680949213583	0.7211055906855365	0.6855583018436194	0.8460285612111726	0.8898828392745766	0.8880944679595686	0.8180153350738341	0.8926052920112724	0.8174056417276605	0.8355776918086963	0.7859363260087673	0.7533859439503753	0.7499738990308598	0.7453889667376747	0.7978054025322174	0.7556106078689786	0.824797367361358	0.7480410572326428	0.7249693961208881	0.7708838847958235	0.7719231755577021	0.8232547663248225	0.7037039982779381	0.9033053158960979	0.7749005127391473	0.8832246064102663	0.891680612366996	0.8364665312713513	0.760338672026165	0.7987646454823168	0.7573216545498327	0.7296751814175603	0.7446646491624045	0.7622479465576197	0.8474599000596827	0.7236644272047861	0.7109752765548163	0.7137016184966618	0.8053867168054234	0.7225471121604916	0.8068656550764242	0.8008243094301977	0.7961316146018627	0.7865313357345021	0.7363844039756088	0.8581518264609177	0.8131246620035538	0.7871004613240267	0.8527927033129789	0.7680770319560287	0.8201200589255263	0.7453797539006968	0.9037113293389547	0.7592335873391935	0.8292717864846956	0.7692502360672194	0.7898936345365484	0.7591984689588562	0.8572886010235118	0.8384204857838392	0.7643356360566226	0.8506561282820644	0.7528298758168555	0.8305479955700504	0.7357961623776655	0.7490315131965193	0.9496336676757335	0.7728771274784136	0.8013042801501774	0.7774860946455542	0.7828633245597829	0.8489458893859887	0.829593510994586	0.7933765029475237	0.8821739489870486	0.8610498562115139	0.9109978242048846	0.7552517309992515	0.758055548527858	0.8168716503729825	0.8304872395523489	0.7773216645294834	0.7529384057124564	0.8915039521013849	0.8380499895297304	0.7665916754854498	0.7810494130549965	0.7782001726831782	0.771214155354411	0.8426609027144513	0.831021110170671	0.942514232677438	0.8752063749967242	0.7978504192197511	0.7488448274146031	0.7569236700979369	0.8851032473032006	0.8660640308267468	0.8172572437860418	0.8258837787013052	0.9423404700363753	0.9525209846662523	0.8467457891406429	0.877107383863913
FP38	0.818716828230692	0.8629024311850504	0.0	0.804116275822175	0.8964880711736358	0.9066884128144509	0.9572946518222601	0.9619429910628207	0.9757382533411264	0.9692630151214112	0.9727637203010153	0.9685896980980652	0.9701671712239488	0.9659594306029476	0.9660840196526655	0.9592592141824141	0.9681524037179536	0.9567785409519117	0.9602556481838288	0.9719463895774151	0.9658057900761261	0.9613771572392693	0.9645812152941586	0.8936532017798283	0.971604884826446	0.973637018879003	0.9737358292288808	0.9590185743065854	0.9720422695409977	0.9610699492611491	0.9619409842667757	0.9696013548392137	0.9704682454396115	0.9616445903263356	0.9547640884247932	0.9668990355153677	0.9576488212023291	0.8873860809453188	0.9709483787066195	0.964974691284827	0.9753494608219234	0.9709947583023075	0.9716437195839883	0.9628794381140063	0.9561051109248482	0.9696067665797422	0.9557867655492006	0.9701261173944851	0.9620485544213544	0.9671739760681662	0.9635827603444761	0.9677070957299251	0.96430899172481	0.9706716025191677	0.956479451642533	0.9627775229292904	0.9665232731583474	0.9613166326827848	0.9077365546895426	0.7832185208976395	0.8661523983047623	0.8218189947942115	0.8379153856281025	0.832043731189481	0.8476013141716389	0.8531719645018592	0.8800419759161261	0.7888692308164857	0.8437332370236251	0.802899388494831	0.86341185516288	0.8497398011935253	0.8607835286840736	0.8666296878370466	0.8326335993292158	0.874024249482268	0.8613485261584513	0.8621244588542928	0.8979529541995296	0.7838754849388387	0.844168075301309	0.8024700919732234	0.7927634851019578	0.7541753186617514	0.7919241392876217	0.9095981333973177	0.8613201510921831	0.9123851466136407	0.7416105081033078	0.8240394275196674	0.7556136614820606	0.9049335839303742	0.8609033206456633	0.7430403055480198	0.8205867967825913	0.8468755368957319	0.902301311464452	0.8297528532821249	0.904502428272098	0.903355382540099	0.8347737697018403	0.8657680216675098	0.8913185205069137	0.959225781237278	0.9598533118535827	0.8598465411554613	0.9711351055853644	0.9676933107241108	0.9619700565787034	0.8989749914026881	0.9695253059036251	0.9603458992966595	0.9703602899204765	0.9708504328613954	0.9670800719209813	0.9756779404147851	0.9741210287089725	0.9514687053962824	0.7928707891226726	0.9496651570022939	0.9632685588462342	0.9127551014910351	0.8557963611688876	0.8415647468356289	0.8300384617968943	0.8298785876243088	0.8978841777199756	0.8758511697015522	0.9120672312649845	0.7963083855920619	0.7432082719244293	0.8552414703978067	0.8435155652755881	0.8579091357730282	0.8178553702088077	0.8747001905955719	0.745652139213634	0.9062199314007274	0.8622142732101388	0.8166688215208466	0.8263708233421639	0.7967570999487192	0.9400040436092704	0.8563970845295352	0.9004274158316989	0.809863516577696	0.8713190410352535	0.8700599182842155	0.9340136577745974	0.8306621840082553	0.8958287635794631	0.8972976342752157	0.8115620533247154	0.8568955855112232	0.7590199188489198	0.8265363073580531	0.8442787234198187	0.8599685054574207	0.7802941461466287	0.8165861247985464	0.8371047816752558	0.8558977881597039	0.8800080624037258	0.8559603172342258	0.839390570167819	0.8722277088913045	0.832101383514129	0.7374850505085961	0.7267628386842024	0.7916079016393018	0.8069011058770735	0.8355626719643099	0.8008186850232272	0.8461484183387815	0.8659262749439423	0.7677609536284027	0.7854946657595827	0.8247219545757754	0.8087112454066342	0.8607991527902296	0.9030775571380424	0.9058917200217079	0.7793829535579413	0.7743896672471253	0.9280807969792558	0.7859010918971001	0.8756401273215386	0.7994514769289138	0.901134688574249	0.8293586123777363	0.7403597224858685	0.8401711804963237	0.9267305078872898	0.8544462368683092	0.9256127953398657	0.8730024327441996	0.8895103902046484	0.9492028862595799	0.8062533250769673	0.7486662758632991	0.8300142888829068	0.9064436358608902	0.8017267081315133	0.9370470273289234	0.8957275150310966	0.7826029471922047	0.8638675484793659	0.9540092276144908	0.7867052753577141	0.9162717044670696	0.7742821886401194	0.8874480992305749	0.8651898808260274	0.9562852179157066	0.916701392784447	0.9283265355145934	0.9373858716321899	0.9003490187101719	0.8934164733609522	0.8761501495687425	0.9236460903080197	0.9214681455837014	0.8819163225659357	0.9388663725693598	0.9569533989461908	0.7964950147465532	0.7299307951118466	0.7779230100424221	0.9670270609799969	0.9668773119524426	0.9578839296138567	0.9145497403750049	0.8147380841313832	0.839526798711283	0.8668337713382511	0.8228585245364154	0.9508757014365539	0.960217857519091	0.974748766890713	0.9621215969345893	0.9613379263385099	0.9656210717350384	0.9650284063028188	0.9748705012163268	0.7989836092539594	0.8323452947160657	0.9258042871638278	0.9185634681863987	0.7913484005332059	0.8872723030454381	0.8854642607682538	0.9047855165018326	0.7977368787646132	0.7959151366497542	0.9275893246831055	0.899309780493093	0.9509569125023235	0.9186377948496883	0.772767283730837	0.8117101334727741	0.9632513710168823	0.913294865741412	0.8516436312627902	0.8589255312419556	0.8425431651410192	0.8045445701053117	0.8634835425917438	0.7290764608834103	0.6925491488068527	0.7404245610084212	0.7657167240545792	0.7879223432209539	0.7588980149325919	0.7965456787555529	0.8651026654649616	0.8353977259605392	0.7748553364573706	0.85937665345566	0.7302466954124549	0.8317954303134248	0.7912187767435607	0.7879374047884313	0.7645382455210085	0.8208859781469587	0.7959699557220343	0.7590507938507646	0.8291224795477892	0.9667314032598527	0.7925628017535834	0.9612830942303816	0.9644568650406374	0.7522972014225613	0.7874356182672093	0.8130818200312312	0.7720350137266457	0.8325041153411709	0.8116150128900785	0.7824667213514352	0.874922548324567	0.8672662472719485	0.8367115816609731	0.8285323903690649	0.8031219411817049	0.8977533710543332	0.7984620800618167	0.8547377045982169	0.7619165333120332	0.817359255662661	0.8211530859619602	0.909140130778237	0.880394030138328	0.7788148408166143	0.8979614290293039	0.7926469168723741	0.6943539621065966	0.8667172024688504	0.9381391509034931	0.7661471210003941	0.753303273299796	0.8123101002226181	0.8029434852839723	0.7608633098678994	0.7623386353950425	0.7397098690892223	0.8339618353481548	0.731800779716161	0.8712791603376855	0.6860253729380776	0.778218022128663	0.7986747430684795	0.9850547226389605	0.7895926829502458	0.7673450616564774	0.7556887804685672	0.7471491455221011	0.8306968194072628	0.8101903454417276	0.7302113510338579	0.9456270184060114	0.7546894833959255	0.9478010203751721	0.7611258999471218	0.7827150769142501	0.7282112092837645	0.7166290092416416	0.7037477151627813	0.7951424339040345	0.9006941355832443	0.647011122495458	0.7745466685927048	0.8026679898735862	0.7672136891899783	0.8664574027573416	0.637661464849694	0.7608458638261073	0.9771152516652706	0.8285497717675429	0.7584591296804114	0.8345235601085592	0.7829449186925899	0.8098754018134049	0.823803837000507	0.8019622460906941	0.7259974169795962	0.9482534937775987	0.9372222310481645	0.7134064136290881	0.7544856342566618
